MSE
1.0108130082307238
1.16552156414682
0.6684679872457986
8.206340826234742
9.584313151081696
118.22314609404651
12.22858179546341
2.4654792275544493
34.21195074663904
16.06528857548115
159.1470665141177
1.7148878028497287
35.02929377356867
23.95398450968852
12.498888223843235
5.953397510245534
0.783260325169048
1.48876187636854
0.5124923107813754
5.4189406913813
6.966626864042939
0.7046619388040234
7.448155412290223
91.78938565898619
4.236734337377692
300.10792613032464
12.918585274260677
157.88260089819448
35.53320137218918
6.126012167770543
4.428043718874345
4.10779707531991
49.316433652746895
350.48162821647236
7.77415095406106
5.484756047559879
6.940222652294061
4.782010549462483
69.20690483515219
5.059642673267929
16.195423765627403
160.252188463317
103.49193472648675
23.90306105890883
92.3096011845518
277.3664416234853
12.649831714930228
8.884048533204961
40.70613845339051
13.564435340285458
