MSE
2.6745182519085207
1.6950932382882653
1.969979766016369
11.397844575441958
11.155408882606325
271.64020362276324
34.121412800117184
4.537533066776757
74.37673737406817
28.360071884818584
451.93881155491573
3.3562411490162827
96.22309088337694
69.60819057830923
37.04680247142043
8.06286278735862
2.248924034086431
2.767719581495056
1.66787340135457
11.635347584385759
19.514790393026914
1.4575851213288775
19.354110135292228
248.3435348585754
5.172495277246683
892.1748163664175
33.59073855782524
388.46042697972115
72.76351164320401
9.461047304829645
11.714154568120184
11.334091870090383
96.77791497500058
621.8871404926897
11.594010764725969
16.37514126994267
13.858911308311988
5.5542787993705565
159.61241705579832
14.566008043782608
28.93485317274861
163.35180979733374
352.16436557650786
49.715635702436295
110.41996044809036
254.8760541414101
38.01873659776888
18.19674111100775
84.42498200235593
25.0556914960505
