MSE
1.5769331741562032
1.141484128368031
1.1239723715619079
8.54657992522598
7.828453474619034
178.99913384415223
20.572816577739808
3.067103615620997
47.66519165289014
17.377245211907585
291.8037542034364
2.162877180317224
62.22732561589481
41.68059429125381
21.05225723054162
5.67348290476669
1.2244387263163288
1.9415953877137238
1.0574419567098503
7.449730640023326
9.766094426881276
0.8931290960332691
13.204821961482201
150.82382628158203
3.3871740764439218
493.1130560790919
17.640866420540487
249.45097643486233
52.331117996108254
6.770142692606253
6.555897690550944
6.352133469923751
61.68512472476558
462.00558666114046
7.57227606116181
9.538969099513787
9.468575540597332
4.593741337437252
102.3700167318605
8.563087890114247
19.203508357616702
148.57897484953304
169.9981504108111
31.529686430679178
89.88863884420336
222.3335223801003
22.656613671382758
12.191471719871961
58.94562476802808
17.002769525626682
