Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,83.87999725341800,84.38999938964840,83.5,84.19999694824220,69.49038696289060,8792700
2017-01-04,84.44999694824220,84.5999984741211,84.23999786376950,84.5,69.73795318603520,8096700
2017-01-05,84.41000366210940,85.43000030517580,84.37999725341800,85.05999755859380,70.20014190673830,6852400
2017-01-06,84.94000244140630,85.25,84.62000274658200,85.02999877929690,70.17535400390630,4799900
2017-01-09,84.05999755859380,84.66000366210940,83.75,84.4000015258789,69.65543365478520,11000600
2017-01-10,84.33999633789060,84.43000030517580,83.23999786376950,83.48999786376950,68.90442657470700,10918200
2017-01-11,83.38999938964840,83.75,83.27999877929690,83.75,69.11898803710940,9572300
2017-01-12,83.70999908447270,83.87999725341800,83.37000274658200,83.83999633789060,69.19325256347660,6545400
2017-01-13,83.8499984741211,84.0199966430664,83.44000244140630,84.01000213623050,69.33358001708980,6762800
2017-01-17,83.9000015258789,85.58000183105470,83.87999725341800,85.20999908447270,70.32393646240230,13145100
2017-01-18,84.80000305175780,85.30000305175780,84.58999633789060,84.93000030517580,70.64834594726560,10520400
2017-01-19,84.62999725341800,85.0,84.27999877929690,84.69999694824220,70.45703125,14074500
2017-01-20,86.88999938964840,87.9800033569336,86.41999816894530,87.44999694824220,72.74457550048830,22944400
2017-01-23,87.08999633789060,87.3499984741211,86.8499984741211,86.95999908447270,72.33699035644530,9408900
2017-01-24,87.22000122070310,87.94999694824220,87.22000122070310,87.86000061035160,73.08565521240230,8704700
2017-01-25,87.83999633789060,87.9000015258789,87.05999755859380,87.16000366210940,72.50333404541020,8082900
2017-01-26,87.12000274658200,87.2300033569336,86.58999633789060,86.5999984741211,72.03752136230470,6542300
2017-01-27,86.44999694824220,86.8499984741211,86.0199966430664,86.72000122070310,72.1373519897461,9332300
2017-01-30,86.77999877929690,86.86000061035160,86.5,86.75,72.16229248046880,7350000
2017-01-31,86.62999725341800,87.66000366210940,86.52999877929690,87.5999984741211,72.86939239501950,9712400
2017-02-01,87.02999877929690,87.58999633789060,86.75,87.33000183105470,72.64479064941410,8291000
2017-02-02,87.61000061035160,88.3499984741211,87.25,87.76000213623050,73.00247192382810,8997200
