Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,103.43000030517600,104.02999877929700,102.80999755859400,103.4800033569340,103.4800033569340,2277400
2017-01-04,103.73999786377000,104.37000274658200,103.5,104.13999938964800,104.13999938964800,1712600
2017-01-05,104.12999725341800,106.0199966430660,103.7699966430660,105.91000366210900,105.91000366210900,2504000
2017-01-06,105.9800033569340,108.43000030517600,105.25,108.30000305175800,108.30000305175800,2625600
2017-01-09,107.95999908447300,108.79000091552700,107.55999755859400,108.56999969482400,108.56999969482400,2925000
2017-01-10,108.56999969482400,108.79000091552700,107.61000061035200,108.26000213623000,108.26000213623000,3081000
2017-01-11,108.2300033569340,109.05000305175800,108.0,108.98999786377000,108.98999786377000,1784000
2017-01-12,107.98999786377000,108.73999786377000,107.16000366210900,108.58999633789100,108.58999633789100,1617900
2017-01-13,108.83999633789100,108.9000015258790,107.9800033569340,108.52999877929700,108.52999877929700,1593500
2017-01-17,107.79000091552700,108.05000305175800,107.05999755859400,108.0,108.0,1697800
2017-01-18,108.5,109.16999816894500,107.52999877929700,108.79000091552700,108.79000091552700,2536900
2017-01-19,108.62999725341800,109.9800033569340,108.04000091552700,109.79000091552700,109.79000091552700,3090500
2017-01-20,110.0199966430660,110.80999755859400,109.56999969482400,110.70999908447300,110.70999908447300,3179200
2017-01-23,110.70999908447300,111.91999816894500,110.30000305175800,110.97000122070300,110.97000122070300,2574200
2017-01-24,111.45999908447300,114.16999816894500,111.33999633789100,113.72000122070300,113.72000122070300,3654400
2017-01-25,113.7699966430660,114.56999969482400,113.29000091552700,114.25,114.25,3919300
2017-01-26,113.79000091552700,114.44000244140600,112.7300033569340,112.87999725341800,112.87999725341800,2745200
2017-01-27,113.06999969482400,114.01000213623000,112.75,113.98999786377000,113.98999786377000,1696800
2017-01-30,113.22000122070300,113.87000274658200,112.26000213623000,113.81999969482400,113.81999969482400,2176500
2017-01-31,113.22000122070300,113.75,112.69999694824200,113.37999725341800,113.37999725341800,1716600
2017-02-01,113.30999755859400,113.63999938964800,112.68000030517600,113.36000061035200,113.36000061035200,1859100
2017-02-02,112.81999969482400,113.58000183105500,112.2699966430660,113.16000366210900,113.16000366210900,1695400
2017-02-03,113.55000305175800,115.44999694824200,113.41999816894500,115.16999816894500,115.16999816894500,2507500
2017-02-06,114.68000030517600,114.83000183105500,113.29000091552700,114.45999908447300,114.45999908447300,3067500
2017-02-07,114.83000183105500,115.19000244140600,114.54000091552700,114.95999908447300,114.95999908447300,1643500
2017-02-08,115.0,116.37999725341800,114.44999694824200,116.12999725341800,116.12999725341800,2591700
2017-02-09,116.26000213623000,116.9000015258790,116.0199966430660,116.44000244140600,116.44000244140600,1688900
2017-02-10,116.51000213623000,116.94000244140600,115.02999877929700,116.8499984741210,116.8499984741210,2612900
2017-02-13,117.02999877929700,117.94000244140600,116.19999694824200,117.6500015258790,117.6500015258790,1910400
2017-02-14,117.6500015258790,117.79000091552700,116.66999816894500,117.58000183105500,117.58000183105500,1556500
2017-02-15,117.33000183105500,119.08999633789100,117.06999969482400,118.7300033569340,118.7300033569340,1699600
2017-02-16,118.83999633789100,119.47000122070300,118.47000122070300,118.93000030517600,118.93000030517600,1649300
2017-02-17,118.79000091552700,119.72000122070300,118.23999786377000,119.66999816894500,119.66999816894500,2143300
2017-02-21,119.7300033569340,120.16999816894500,119.30999755859400,119.62999725341800,119.62999725341800,2032300
2017-02-22,119.66999816894500,119.88999938964800,118.8499984741210,119.47000122070300,119.47000122070300,1981800
2017-02-23,120.0999984741210,120.1500015258790,118.02999877929700,118.83000183105500,118.83000183105500,2381700
2017-02-24,118.30000305175800,119.31999969482400,117.83000183105500,119.30999755859400,119.30999755859400,1942500
2017-02-27,119.0199966430660,119.19999694824200,118.06999969482400,118.77999877929700,118.77999877929700,1550400
2017-02-28,118.83000183105500,118.83999633789100,118.0199966430660,118.33999633789100,118.33999633789100,2008000
2017-03-01,119.23999786377000,120.56999969482400,118.37999725341800,120.3499984741210,120.3499984741210,2356500
2017-03-02,120.08999633789100,120.12000274658200,119.27999877929700,119.9000015258790,119.9000015258790,1819700
2017-03-03,119.83000183105500,120.12999725341800,119.4800033569340,120.04000091552700,120.04000091552700,1361100
2017-03-06,119.7300033569340,120.4800033569340,119.37000274658200,120.1500015258790,120.1500015258790,1979700
2017-03-07,120.05999755859400,120.69000244140600,119.69000244140600,119.9800033569340,119.9800033569340,1872500
2017-03-08,120.20999908447300,120.66000366210900,119.3499984741210,119.5999984741210,119.5999984741210,2962800
2017-03-09,119.81999969482400,120.26000213623000,119.11000061035200,119.91000366210900,119.91000366210900,1984200
2017-03-10,120.56999969482400,121.37000274658200,120.23999786377000,121.08999633789100,121.08999633789100,2211000
2017-03-13,121.11000061035200,121.95999908447300,120.88999938964800,121.80000305175800,121.80000305175800,1805200
2017-03-14,121.6500015258790,121.98999786377000,120.62000274658200,121.44000244140600,121.44000244140600,1507500
2017-03-15,122.0,122.41999816894500,120.9000015258790,122.11000061035200,122.11000061035200,2396300
2017-03-16,123.25,123.5999984741210,121.52999877929700,122.3499984741210,122.3499984741210,4044600
