Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,164.33999633789100,164.7100067138670,162.44000244140600,163.8300018310550,163.8300018310550,4091000
2017-01-04,164.4499969482420,164.57000732421900,163.0,164.0800018310550,164.0800018310550,3568900
2017-01-05,164.05999755859400,164.13999938964800,162.17999267578100,163.3000030517580,163.3000030517580,2982500
2017-01-06,163.44000244140600,163.8000030517580,162.63999938964800,163.41000366210900,163.41000366210900,2697000
2017-01-09,163.0399932861330,163.25,162.02000427246100,162.02000427246100,162.02000427246100,3564700
2017-01-10,162.0,162.74000549316400,161.41000366210900,161.47000122070300,161.47000122070300,2671300
2017-01-11,161.47000122070300,162.4499969482420,161.02999877929700,162.22999572753900,162.22999572753900,3305900
2017-01-12,162.0,162.14999389648400,160.3300018310550,161.41000366210900,161.41000366210900,3229400
2017-01-13,161.80999755859400,163.1300048828130,161.50999450683600,161.89999389648400,161.89999389648400,3081600
2017-01-17,161.9600067138670,162.0,159.3000030517580,159.63999938964800,159.63999938964800,4712800
2017-01-18,160.0399932861330,160.86000061035200,159.42999267578100,160.49000549316400,160.49000549316400,3074700
2017-01-19,160.82000732421900,161.1199951171880,159.11000061035200,159.41000366210900,159.41000366210900,3172800
2017-01-20,160.2100067138670,160.77999877929700,159.5800018310550,160.2100067138670,160.2100067138670,4176100
2017-01-23,160.19000244140600,160.27999877929700,158.61000061035200,158.80999755859400,158.80999755859400,3434300
2017-01-24,159.25999450683600,161.08999633789100,158.77000427246100,160.72000122070300,160.72000122070300,4012500
2017-01-25,162.0,164.6300048828130,161.38999938964800,164.25,164.25,4500000
2017-01-26,164.8800048828130,165.02999877929700,164.0800018310550,164.9199981689450,164.9199981689450,3132400
2017-01-27,164.92999267578100,165.3000030517580,163.4600067138670,164.39999389648400,164.39999389648400,2520300
2017-01-30,164.1999969482420,164.91000366210900,163.22000122070300,164.8000030517580,164.8000030517580,3194400
2017-01-31,164.63999938964800,165.05999755859400,163.0800018310550,164.13999938964800,164.13999938964800,3099600
2017-02-01,164.75,165.1999969482420,163.3000030517580,163.61000061035200,163.61000061035200,2906900
2017-02-02,163.30999755859400,163.30999755859400,162.27000427246100,163.0,163.0,3041200
2017-02-03,164.0,164.19000244140600,162.52000427246100,163.94000244140600,163.94000244140600,3352700
2017-02-06,163.8800048828130,163.92999267578100,163.0399932861330,163.4199981689450,163.4199981689450,2798300
2017-02-07,163.6199951171880,163.85000610351600,162.5800018310550,162.92999267578100,162.92999267578100,2446800
2017-02-08,162.89999389648400,163.1300048828130,162.14999389648400,162.8699951171880,162.8699951171880,2247100
2017-02-09,162.8699951171880,164.4199981689450,162.82000732421900,164.0399932861330,164.0399932861330,2878300
2017-02-10,164.58999633789100,164.67999267578100,163.60000610351600,164.00999450683600,164.00999450683600,3066200
2017-02-13,164.7100067138670,166.24000549316400,164.44000244140600,165.85000610351600,165.85000610351600,2958400
2017-02-14,165.85000610351600,167.0,165.1699981689450,166.9499969482420,166.9499969482420,3057900
2017-02-15,167.2100067138670,167.33999633789100,166.1199951171880,167.27999877929700,167.27999877929700,4349600
2017-02-16,167.27999877929700,167.8000030517580,166.10000610351600,167.74000549316400,167.74000549316400,3152200
2017-02-17,167.55999755859400,168.6999969482420,166.7100067138670,168.57000732421900,168.57000732421900,3716900
2017-02-21,168.9199981689450,169.64999389648400,168.47000122070300,168.9199981689450,168.9199981689450,4416900
2017-02-22,168.9199981689450,169.6999969482420,168.3300018310550,169.61000061035200,169.61000061035200,3299400
2017-02-23,169.9600067138670,170.16000366210900,169.11000061035200,170.14999389648400,170.14999389648400,3377100
2017-02-24,169.39999389648400,170.27999877929700,169.22000122070300,170.22000122070300,170.22000122070300,4023400
2017-02-27,170.89999389648400,171.1999969482420,170.32000732421900,170.6300048828130,170.6300048828130,3738600
2017-02-28,170.89999389648400,172.1999969482420,170.50999450683600,171.4199981689450,171.4199981689450,6464500
2017-03-01,173.6999969482420,177.41000366210900,173.6999969482420,177.27999877929700,177.27999877929700,7137600
2017-03-02,177.86000061035200,177.86000061035200,175.47999572753900,175.88999938964800,175.88999938964800,4154800
2017-03-03,175.97000122070300,176.4600067138670,175.0399932861330,175.67999267578100,175.67999267578100,3552000
2017-03-06,175.44000244140600,175.8800048828130,174.50999450683600,175.39999389648400,175.39999389648400,3379100
2017-03-07,175.5800018310550,175.75999450683600,174.89999389648400,175.3000030517580,175.3000030517580,2645400
2017-03-08,175.88999938964800,176.0,174.8000030517580,174.97000122070300,174.97000122070300,3334400
2017-03-09,175.6999969482420,175.85000610351600,174.82000732421900,175.3699951171880,175.3699951171880,2955800
2017-03-10,176.0,176.13999938964800,174.4499969482420,174.97999572753900,174.97999572753900,3789700
2017-03-13,175.2899932861330,175.60000610351600,174.69000244140600,175.38999938964800,175.38999938964800,3333500
2017-03-14,175.22000122070300,175.42999267578100,174.22999572753900,174.72999572753900,174.72999572753900,2972300
2017-03-15,174.97999572753900,175.0800018310550,173.77000427246100,174.6699981689450,174.6699981689450,3928500
2017-03-16,175.14999389648400,175.42999267578100,173.6999969482420,174.0800018310550,174.0800018310550,3119600
2017-03-17,173.88999938964800,173.88999938964800,172.32000732421900,172.82000732421900,172.82000732421900,6710700
2017-03-20,172.3000030517580,172.8699951171880,171.60000610351600,172.07000732421900,172.07000732421900,3340700
2017-03-21,172.16000366210900,172.44000244140600,169.02999877929700,169.47000122070300,169.47000122070300,4973900
2017-03-22,169.27000427246100,170.0399932861330,168.02000427246100,169.3000030517580,169.3000030517580,3257000
2017-03-23,169.66000366210900,171.36000061035200,169.2100067138670,169.88999938964800,169.88999938964800,3142900
2017-03-24,170.4499969482420,170.4499969482420,168.02000427246100,168.66000366210900,168.66000366210900,4131900
2017-03-27,166.88999938964800,167.50999450683600,165.8000030517580,167.44000244140600,167.44000244140600,4884700
2017-03-28,167.27999877929700,168.61000061035200,166.36000061035200,168.30999755859400,168.30999755859400,4598000
2017-03-29,168.0,168.3000030517580,166.44000244140600,166.58999633789100,166.58999633789100,4776400
2017-03-30,166.3000030517580,167.69000244140600,166.0,167.36000061035200,167.36000061035200,3393700
2017-03-31,167.41000366210900,167.60000610351600,166.33999633789100,166.67999267578100,166.67999267578100,3564700
2017-04-03,166.72000122070300,167.0,165.32000732421900,166.8699951171880,166.8699951171880,3986900
2017-04-04,166.61000061035200,167.0,166.13999938964800,166.86000061035200,166.86000061035200,2853000
2017-04-05,167.4499969482420,168.22999572753900,165.6699981689450,165.8300018310550,165.8300018310550,5231100
2017-04-06,165.63999938964800,167.0,165.02000427246100,166.47000122070300,166.47000122070300,3892300
2017-04-07,165.6199951171880,166.88999938964800,165.47999572753900,166.1699981689450,166.1699981689450,2593400
2017-04-10,166.1999969482420,167.0,165.97999572753900,166.35000610351600,166.35000610351600,3015900
2017-04-11,165.8000030517580,166.22000122070300,164.85000610351600,165.6999969482420,165.6999969482420,3488200
2017-04-12,165.07000732421900,165.47999572753900,164.66000366210900,165.11000061035200,165.11000061035200,3419700
2017-04-13,164.97999572753900,165.27999877929700,162.8699951171880,162.89999389648400,162.89999389648400,3655100
2017-04-17,163.61000061035200,164.6300048828130,162.6699981689450,164.35000610351600,164.35000610351600,3414100
2017-04-18,163.8699951171880,164.22999572753900,163.08999633789100,163.69000244140600,163.69000244140600,2985800
2017-04-19,164.10000610351600,164.49000549316400,162.27999877929700,162.75999450683600,162.75999450683600,3932900
2017-04-20,163.2899932861330,165.24000549316400,163.0399932861330,164.97999572753900,164.97999572753900,3729200
2017-04-21,164.39999389648400,164.9499969482420,163.33999633789100,163.41000366210900,163.41000366210900,5122400
2017-04-24,165.6999969482420,165.99000549316400,164.39999389648400,165.77999877929700,165.77999877929700,4135500
2017-04-25,166.9199981689450,167.9600067138670,166.60000610351600,167.52999877929700,167.52999877929700,4268500
2017-04-26,167.5,168.9499969482420,167.25,167.6300048828130,167.6300048828130,4084300
2017-04-27,167.64999389648400,167.80999755859400,165.5,166.5500030517580,166.5500030517580,4290200
2017-04-28,166.27999877929700,166.5500030517580,164.67999267578100,165.2100067138670,165.2100067138670,3045000
2017-05-01,165.8000030517580,166.32000732421900,165.35000610351600,165.44000244140600,165.44000244140600,3135400
2017-05-02,165.89999389648400,166.3300018310550,165.16000366210900,166.0500030517580,166.0500030517580,2781200
2017-05-03,165.6999969482420,167.0800018310550,165.5,166.72999572753900,166.72999572753900,2982200
2017-05-04,167.63999938964800,168.0399932861330,166.22000122070300,166.33999633789100,166.33999633789100,3643500
2017-05-05,167.1199951171880,167.13999938964800,165.8800048828130,166.5500030517580,166.5500030517580,3578500
2017-05-08,166.5,166.60000610351600,164.10000610351600,165.02000427246100,165.02000427246100,5163900
2017-05-09,165.1699981689450,165.24000549316400,163.0,163.4600067138670,163.4600067138670,3840700
2017-05-10,163.36000061035200,163.8800048828130,163.02999877929700,163.72000122070300,163.72000122070300,3237400
2017-05-11,163.5800018310550,163.77000427246100,162.38999938964800,163.27000427246100,163.27000427246100,3285900
2017-05-12,163.05999755859400,163.49000549316400,162.47000122070300,163.32000732421900,163.32000732421900,3592300
2017-05-15,163.80999755859400,164.0800018310550,163.25999450683600,163.8000030517580,163.8000030517580,2959000
2017-05-16,164.10000610351600,164.2899932861330,163.25,163.61000061035200,163.61000061035200,2434900
2017-05-17,163.61000061035200,163.61000061035200,161.17999267578100,161.25999450683600,161.25999450683600,4797400
2017-05-18,161.5,162.6199951171880,160.92999267578100,161.6199951171880,161.6199951171880,3645600
2017-05-19,161.86000061035200,164.0800018310550,161.5800018310550,163.24000549316400,163.24000549316400,4164900
2017-05-22,164.8000030517580,165.47999572753900,163.94000244140600,165.1300048828130,165.1300048828130,4350800
2017-05-23,165.39999389648400,165.77000427246100,164.8699951171880,165.47999572753900,165.47999572753900,3352200
2017-05-24,165.89999389648400,165.89999389648400,164.5500030517580,164.92999267578100,164.92999267578100,2597300
2017-05-25,165.22999572753900,165.5,164.7100067138670,165.3000030517580,165.3000030517580,2605300
2017-05-26,165.25,165.8800048828130,165.02000427246100,165.69000244140600,165.69000244140600,2156300
2017-05-30,165.7899932861330,165.8699951171880,164.47000122070300,165.11000061035200,165.11000061035200,3048300
2017-05-31,165.27000427246100,165.4499969482420,164.10000610351600,165.27999877929700,165.27999877929700,5674900
2017-06-01,165.8000030517580,166.69000244140600,164.75,166.66000366210900,166.66000366210900,3330900
2017-06-02,166.1300048828130,166.9199981689450,165.85000610351600,166.2899932861330,166.2899932861330,3919900
2017-06-05,166.42999267578100,167.07000732421900,166.3300018310550,166.52000427246100,166.52000427246100,2303200
2017-06-06,166.1199951171880,166.72000122070300,165.8800048828130,166.1300048828130,166.1300048828130,2752300
2017-06-07,166.13999938964800,166.75,165.8699951171880,166.5,166.5,2987300
2017-06-08,166.5,167.94000244140600,166.22999572753900,166.94000244140600,166.94000244140600,4387400
2017-06-09,167.6699981689450,170.13999938964800,167.4199981689450,170.0,170.0,3781300
2017-06-12,169.42999267578100,170.64999389648400,169.41000366210900,170.5,170.5,4662700
2017-06-13,171.5,171.82000732421900,170.89999389648400,171.47000122070300,171.47000122070300,3145400
2017-06-14,170.9199981689450,171.5,169.5500030517580,171.4499969482420,171.4499969482420,3344500
2017-06-15,170.60000610351600,170.9199981689450,169.57000732421900,170.5500030517580,170.5500030517580,3275200
2017-06-16,170.60000610351600,171.0399932861330,169.75,170.47999572753900,170.47999572753900,6505900
2017-06-19,171.38999938964800,171.9499969482420,170.77999877929700,171.5500030517580,171.5500030517580,2869000
2017-06-20,171.67999267578100,171.67999267578100,170.4499969482420,170.5500030517580,170.5500030517580,2470100
2017-06-21,170.61000061035200,170.77999877929700,169.33999633789100,169.6199951171880,169.6199951171880,2365100
2017-06-22,169.3300018310550,169.6699981689450,168.30999755859400,168.32000732421900,168.32000732421900,2673900
2017-06-23,169.27000427246100,169.27000427246100,166.63999938964800,167.22000122070300,167.22000122070300,4046800
2017-06-26,167.8000030517580,168.27999877929700,166.97000122070300,167.49000549316400,167.49000549316400,2543000
2017-06-27,167.72000122070300,168.05999755859400,166.77999877929700,167.35000610351600,167.35000610351600,2995600
2017-06-28,167.92999267578100,170.14999389648400,167.89999389648400,169.88999938964800,169.88999938964800,3210900
2017-06-29,170.67999267578100,171.3699951171880,168.60000610351600,169.3000030517580,169.3000030517580,3545500
2017-06-30,170.00999450683600,170.14999389648400,169.27000427246100,169.3699951171880,169.3699951171880,3627800
2017-07-03,170.39999389648400,172.6999969482420,169.9499969482420,171.8000030517580,171.8000030517580,2493400
2017-07-05,172.05999755859400,172.50999450683600,171.27999877929700,171.85000610351600,171.85000610351600,2558600
2017-07-06,171.55999755859400,171.97000122070300,170.08999633789100,170.1999969482420,170.1999969482420,3182000
2017-07-07,170.83999633789100,171.32000732421900,169.89999389648400,171.13999938964800,171.13999938964800,2967200
2017-07-10,170.61000061035200,171.30999755859400,169.89999389648400,170.25,170.25,2504500
2017-07-11,169.94000244140600,170.1999969482420,168.0,169.24000549316400,169.24000549316400,3525600
2017-07-12,169.7899932861330,170.08999633789100,169.05999755859400,169.9199981689450,169.9199981689450,3018200
2017-07-13,170.05999755859400,170.07000732421900,169.25,169.69000244140600,169.69000244140600,3170500
