Date,Adj Close,Close,High,Low,Open,Volume
2016-12-30,64.62385559082031,73.55000305175781,73.75,73.2300033569336,73.47000122070312,2933900
2017-01-03,65.54642486572266,74.5999984741211,74.66999816894531,73.54000091552734,73.94000244140625,3622700
2017-01-04,65.65186309814453,74.72000122070312,75.0,74.37999725341797,74.94999694824219,3021600
2017-01-05,66.4162826538086,75.58999633789062,77.87000274658203,74.43000030517578,74.93000030517578,3310800
2017-01-06,66.48655700683594,75.66999816894531,76.06999969482422,75.02999877929688,75.45999908447266,2296500
2017-01-09,67.01376342773438,76.2699966430664,76.62000274658203,75.51000213623047,75.66999816894531,3204100
2017-01-10,67.01376342773438,76.2699966430664,76.55999755859375,75.80999755859375,76.44000244140625,3559400
2017-01-11,66.12632751464844,75.26000213623047,76.91999816894531,74.0,76.51000213623047,7701700
2017-01-12,67.78695678710938,77.1500015258789,77.5,74.76000213623047,74.8499984741211,11900700
2017-01-13,68.00660705566406,77.4000015258789,78.12000274658203,76.37999725341797,76.91999816894531,5602600
2017-01-17,67.52336883544922,76.8499984741211,77.05999755859375,75.87000274658203,77.05999755859375,4913300
2017-01-18,68.12085723876953,77.52999877929688,77.70999908447266,76.87999725341797,77.31999969482422,3360300
2017-01-19,67.51456451416016,76.83999633789062,77.62000274658203,76.76000213623047,77.47000122070312,4439200
2017-01-20,67.48822021484375,76.80999755859375,77.41000366210938,76.47000122070312,77.0199966430664,4371200
2017-01-23,67.05770111083984,76.31999969482422,76.87999725341797,76.16000366210938,76.23999786376953,5055100
2017-01-24,65.76609802246094,74.8499984741211,76.43000030517578,74.16999816894531,76.19999694824219,6594300
2017-01-25,65.76609802246094,74.8499984741211,75.5999984741211,74.2699966430664,75.12000274658203,4830800
2017-01-26,65.52886199951172,74.58000183105469,75.3499984741211,74.54000091552734,74.9800033569336,3748000
2017-01-27,66.23176574707031,75.37999725341797,75.4000015258789,74.51000213623047,74.91999816894531,3132800
2017-01-30,65.63429260253906,74.69999694824219,75.18000030517578,74.25,75.08999633789062,5909600
2017-01-31,67.68151092529297,77.02999877929688,77.27999877929688,74.0,74.25,6964100
2017-02-01,68.1823501586914,77.5999984741211,78.56999969482422,76.91000366210938,77.88999938964844,4959200
2017-02-02,67.99784088134766,77.38999938964844,77.91000366210938,76.55000305175781,76.98999786376953,3830900
2017-02-03,67.85724639892578,77.2300033569336,77.87999725341797,76.70999908447266,77.47000122070312,3836300
2017-02-06,68.38442993164062,77.83000183105469,77.8499984741211,76.76000213623047,76.91999816894531,2835500
2017-02-07,68.27021026611328,77.69999694824219,78.01000213623047,77.31999969482422,77.68000030517578,3346800
2017-02-08,68.63045501708984,78.11000061035156,78.6500015258789,77.19000244140625,77.44000244140625,2820800
2017-02-09,68.27021026611328,77.69999694824219,78.58999633789062,77.69000244140625,78.11000061035156,2962600
2017-02-10,68.34930419921875,77.79000091552734,78.25,77.5999984741211,77.87000274658203,2598600
2017-02-13,68.79154968261719,77.7699966430664,78.05999755859375,77.52999877929688,77.56999969482422,2097500
2017-02-14,69.71149444580078,78.80999755859375,78.83000183105469,77.25,77.5,3311200
2017-02-15,70.98524475097656,80.25,80.54000091552734,78.05000305175781,78.33999633789062,4272800
2017-02-16,70.79947662353516,80.04000091552734,80.37999725341797,79.41000366210938,80.05000305175781,3629600
2017-02-17,71.10908508300781,80.38999938964844,81.0,80.06999969482422,80.13999938964844,3111100
2017-02-21,71.0825424194336,80.36000061035156,80.87000274658203,80.11000061035156,80.16999816894531,3178800
2017-02-22,71.71057891845703,81.06999969482422,81.20999908447266,80.33000183105469,80.41999816894531,3468800
2017-02-23,73.01971435546875,82.55000305175781,82.87999725341797,81.13999938964844,81.37999725341797,6193500
2017-02-24,73.30278778076172,82.87000274658203,83.23999786376953,82.23999786376953,82.41999816894531,4016000
2017-02-27,73.47084045410156,83.05999755859375,83.4000015258789,82.66000366210938,82.83000183105469,3104200
2017-02-28,73.24969482421875,82.80999755859375,83.4800033569336,82.58000183105469,82.81999969482422,3672000
2017-03-01,74.16963958740234,83.8499984741211,84.13999938964844,82.97000122070312,83.44000244140625,3420600
2017-03-02,73.338134765625,82.91000366210938,83.94999694824219,82.83999633789062,83.87000274658203,3371600
2017-03-03,74.10771942138672,83.77999877929688,83.9000015258789,82.5999984741211,82.69999694824219,2649100
2017-03-06,74.1519546508789,83.83000183105469,84.27999877929688,82.94999694824219,83.25,3960100
2017-03-07,73.18777465820312,82.73999786376953,83.13999938964844,81.37000274658203,82.94999694824219,5570600
2017-03-08,73.78044128417969,83.41000366210938,83.98999786376953,82.66999816894531,82.73999786376953,4491800
2017-03-09,74.788818359375,84.55000305175781,84.7699966430664,83.51000213623047,83.66999816894531,5861600
2017-03-10,74.6207504272461,84.36000061035156,84.55000305175781,83.9000015258789,84.5,3629400
2017-03-13,74.4261474609375,84.13999938964844,84.55000305175781,83.83000183105469,84.51000213623047,2248500
2017-03-14,74.7092056274414,84.45999908447266,84.55000305175781,83.91999816894531,84.0,2839100
2017-03-15,75.96525573730469,85.87999725341797,86.13999938964844,84.37000274658203,84.43000030517578,4883900
2017-03-16,75.17803192138672,84.98999786376953,85.54000091552734,83.80000305175781,85.54000091552734,4742800
2017-03-17,74.26692962646484,83.95999908447266,84.75,83.83000183105469,84.44000244140625,5786900
2017-03-20,74.35538482666016,84.05999755859375,84.86000061035156,83.97000122070312,84.5999984741211,3121900
2017-03-21,74.0634994506836,83.7300033569336,84.94999694824219,83.62999725341797,84.33999633789062,4066200
2017-03-22,74.6207504272461,84.36000061035156,84.55000305175781,83.47000122070312,84.08999633789062,2850300
2017-03-23,74.673828125,84.41999816894531,85.05000305175781,83.91999816894531,83.91999816894531,3021100
2017-03-24,74.4615249633789,84.18000030517578,84.9800033569336,83.86000061035156,84.30000305175781,2479100
2017-03-27,74.51460266113281,84.23999786376953,84.44000244140625,83.73999786376953,83.9000015258789,2340300
2017-03-28,74.96571350097656,84.75,85.0,84.04000091552734,84.2699966430664,2755000
2017-03-29,74.69152069091797,84.44000244140625,84.76000213623047,84.31999969482422,84.55000305175781,2066600
2017-03-30,74.97456359863281,84.76000213623047,84.94999694824219,84.08000183105469,84.56999969482422,3204100
2017-03-31,74.39961242675781,84.11000061035156,84.94000244140625,84.08000183105469,84.4000015258789,3151900
2017-04-03,74.70034790039062,84.44999694824219,84.80999755859375,84.06999969482422,84.12999725341797,2429900
2017-04-04,76.1510238647461,86.08999633789062,86.38999938964844,84.29000091552734,84.52999877929688,4624600
2017-04-05,75.7441177368164,85.62999725341797,86.72000122070312,85.56999969482422,85.91999816894531,4056300
2017-04-06,75.50531768798828,85.36000061035156,85.9000015258789,85.12000274658203,85.47000122070312,2684600
2017-04-07,75.46992492675781,85.31999969482422,85.66000366210938,84.91000366210938,85.33999633789062,2808500
2017-04-10,75.60261535644531,85.47000122070312,85.8499984741211,85.2300033569336,85.45999908447266,1994900
2017-04-11,76.00948333740234,85.93000030517578,86.13999938964844,85.31999969482422,85.47000122070312,2699200
2017-04-12,76.29254150390625,86.25,86.33999633789062,85.66999816894531,85.73999786376953,2545100
2017-04-13,75.96525573730469,85.87999725341797,86.31999969482422,85.77999877929688,86.02999877929688,2172500
2017-04-17,72.86934661865234,82.37999725341797,82.98999786376953,81.11000061035156,81.30000305175781,12424500
2017-04-18,71.82556915283203,81.19999694824219,82.0999984741211,80.88999938964844,81.91000366210938,8210800
2017-04-19,71.55136108398438,80.88999938964844,81.70999908447266,79.87999725341797,81.12000274658203,5504500
2017-04-20,72.48016357421875,81.94000244140625,82.19999694824219,80.75,81.19000244140625,3267200
2017-04-21,72.4359359741211,81.88999938964844,82.23999786376953,81.66999816894531,81.81999969482422,3204000
2017-04-24,73.789306640625,83.41999816894531,83.7300033569336,82.72000122070312,82.81999969482422,4813600
2017-04-25,71.82556915283203,81.19999694824219,82.70999908447266,80.5,82.70999908447266,9221100
2017-04-26,71.61328887939453,80.95999908447266,81.70999908447266,80.93000030517578,81.33999633789062,4421700
2017-04-27,71.94058990478516,81.33000183105469,81.5999984741211,80.69000244140625,80.97000122070312,3219200
2017-04-28,72.5862808227539,82.05999755859375,82.25,81.19999694824219,81.37000274658203,3161800
2017-05-01,72.3740005493164,81.81999969482422,82.22000122070312,81.75,82.08999633789062,2397200
2017-05-02,72.26783752441406,81.69999694824219,81.9800033569336,81.5,81.9800033569336,3626500
2017-05-03,71.86979675292969,81.25,81.55999755859375,81.23999786376953,81.26000213623047,3373200
2017-05-04,73.4531478881836,83.04000091552734,83.0999984741211,81.29000091552734,81.3499984741211,3567100
2017-05-05,72.98433685302734,82.51000213623047,83.11000061035156,82.06999969482422,83.05999755859375,3135600
2017-05-08,71.35676574707031,80.66999816894531,82.41000366210938,80.36000061035156,82.36000061035156,4712900
2017-05-09,71.46289825439453,80.79000091552734,80.94000244140625,80.3499984741211,80.81999969482422,3988100
2017-05-10,71.6928939819336,81.05000305175781,81.11000061035156,80.19000244140625,80.83999633789062,4018500
2017-05-11,71.41690063476562,80.22000122070312,81.0,79.91000366210938,80.72000122070312,3920500
2017-05-12,71.39021301269531,80.19000244140625,80.61000061035156,79.73999786376953,80.33000183105469,2935200
2017-05-15,71.48810577392578,80.30000305175781,80.48999786376953,79.43000030517578,80.19000244140625,2559100
2017-05-16,70.3218765258789,78.98999786376953,80.30000305175781,78.4000015258789,80.2300033569336,7170100
2017-05-17,69.56517028808594,78.13999938964844,79.02999877929688,77.91999816894531,78.98999786376953,4486000
2017-05-18,69.7076187133789,78.30000305175781,78.94000244140625,78.04000091552734,78.56999969482422,2928200
2017-05-19,69.2624740600586,77.80000305175781,78.70999908447266,77.7300033569336,78.5,5091800
2017-05-22,68.53245544433594,76.9800033569336,78.01000213623047,76.8499984741211,77.9000015258789,6936500
2017-05-23,69.4316177368164,77.98999786376953,78.36000061035156,77.0199966430664,77.19000244140625,5884800
2017-05-24,69.40492248535156,77.95999908447266,78.27999877929688,77.80000305175781,77.98999786376953,2253800
2017-05-25,69.74321746826172,78.33999633789062,78.45999908447266,77.76000213623047,78.30999755859375,1736700
2017-05-26,69.48503112792969,78.05000305175781,78.3499984741211,77.72000122070312,78.12000274658203,2238900
2017-05-30,69.75210571289062,78.3499984741211,78.66999816894531,77.75,77.94999694824219,3244900
2017-05-31,70.83822631835938,79.56999969482422,79.91000366210938,78.4800033569336,78.4800033569336,5163900
2017-06-01,71.2121353149414,79.98999786376953,80.2300033569336,79.37999725341797,79.5999984741211,3093100
2017-06-02,71.33678436279297,80.12999725341797,81.05999755859375,79.9000015258789,80.47000122070312,4005700
2017-06-05,70.64239501953125,79.3499984741211,80.06999969482422,78.9800033569336,80.0,2814800
2017-06-06,70.41091918945312,79.08999633789062,79.45999908447266,78.75,79.41000366210938,2688000
2017-06-07,70.6780014038086,79.38999938964844,79.54000091552734,79.08999633789062,79.16000366210938,2899900
2017-06-08,71.31007385253906,80.0999984741211,80.45999908447266,79.33999633789062,79.38999938964844,4610400
2017-06-09,72.14692687988281,81.04000091552734,81.19000244140625,79.69999694824219,80.0999984741211,4599300
2017-06-12,72.02227020263672,80.9000015258789,81.29000091552734,80.83999633789062,80.95999908447266,2842400
2017-06-13,72.33387756347656,81.25,81.29000091552734,80.23999786376953,81.20999908447266,4492900
2017-06-14,72.64547729492188,81.5999984741211,81.61000061035156,80.7699966430664,80.9000015258789,4025600
2017-06-15,73.04610443115234,82.05000305175781,82.1500015258789,80.95999908447266,81.38999938964844,3484800
2017-06-16,72.89476013183594,81.87999725341797,82.55999755859375,81.66000366210938,82.23999786376953,4903200
2017-06-19,73.30426788330078,82.33999633789062,82.76000213623047,81.87000274658203,82.0199966430664,2538000
2017-06-20,73.66926574707031,82.75,83.68000030517578,82.22000122070312,82.22000122070312,3694700
2017-06-21,73.57134246826172,82.63999938964844,83.41000366210938,82.37999725341797,83.0999984741211,3781400
2017-06-22,75.05807495117188,84.30999755859375,84.76000213623047,82.83999633789062,82.83999633789062,4891600
2017-06-23,74.68415832519531,83.88999938964844,84.33999633789062,83.70999908447266,84.12000274658203,3928000
2017-06-26,75.03137969970703,84.27999877929688,84.44999694824219,83.66000366210938,84.08999633789062,2952800
2017-06-27,73.92745971679688,83.04000091552734,84.33000183105469,83.04000091552734,84.18000030517578,2365800
2017-06-28,73.98088073730469,83.0999984741211,83.91999816894531,82.9000015258789,83.44999694824219,3035300
2017-06-29,73.62476348876953,82.69999694824219,83.22000122070312,82.30999755859375,83.08999633789062,2366800
2017-06-30,73.26864624023438,82.30000305175781,83.12999725341797,82.0,82.97000122070312,5713900
2017-07-03,73.62476348876953,82.69999694824219,82.91000366210938,82.31999969482422,82.41000366210938,1464700
2017-07-05,73.62476348876953,82.69999694824219,82.76000213623047,82.02999877929688,82.62999725341797,2263600
2017-07-06,72.64547729492188,81.5999984741211,82.56999969482422,81.37000274658203,82.31999969482422,3391000
2017-07-07,73.25978088378906,82.29000091552734,82.3499984741211,81.43000030517578,81.62000274658203,1803700
2017-07-10,73.25086212158203,82.27999877929688,82.56999969482422,81.88999938964844,82.33000183105469,2269700
2017-07-11,73.31314849853516,82.3499984741211,82.83999633789062,81.87999725341797,82.38999938964844,2708900
2017-07-12,74.33696746826172,83.5,84.0199966430664,82.61000061035156,82.7300033569336,3527000
2017-07-13,74.79991149902344,84.0199966430664,84.2300033569336,83.16000366210938,83.55999755859375,2944100
2017-07-14,75.09368896484375,84.3499984741211,84.58000183105469,83.80999755859375,84.11000061035156,2005700
2017-07-17,74.46160125732422,83.63999938964844,84.52999877929688,83.41999816894531,84.30999755859375,1989100
2017-07-18,74.51502227783203,83.69999694824219,83.7699966430664,83.22000122070312,83.51000213623047,1704500
2017-07-19,74.98687744140625,84.2300033569336,84.27999877929688,83.5199966430664,83.5199966430664,2297400
2017-07-20,75.4498062133789,84.75,85.12000274658203,84.41000366210938,84.52999877929688,2980600
2017-07-21,75.36967468261719,84.66000366210938,84.95999908447266,84.30999755859375,84.62000274658203,3064400
2017-07-24,75.44088745117188,84.73999786376953,85.52999877929688,84.51000213623047,84.66000366210938,3952200
2017-07-25,73.17072296142578,82.19000244140625,84.4000015258789,80.7699966430664,83.73999786376953,13319900
2017-07-26,72.8591079711914,81.83999633789062,81.87999725341797,81.04000091552734,81.56999969482422,7030500
2017-07-27,73.9096450805664,83.0199966430664,83.05000305175781,81.45999908447266,81.76000213623047,5577400
2017-07-28,73.98088073730469,83.0999984741211,83.22000122070312,82.5,82.87000274658203,3820100
2017-07-31,73.58916473388672,82.66000366210938,83.76000213623047,82.62999725341797,83.33999633789062,4083000
2017-08-01,73.33096313476562,82.37000274658203,83.1500015258789,82.12000274658203,82.86000061035156,3439400
2017-08-02,72.84132385253906,81.81999969482422,82.16999816894531,81.06999969482422,82.05999755859375,4574400
2017-08-03,72.93925476074219,81.93000030517578,82.27999877929688,81.5,81.58000183105469,3688300
2017-08-04,73.27754211425781,82.30999755859375,82.31999969482422,81.76000213623047,81.9000015258789,2802600
2017-08-07,73.06391143798828,82.06999969482422,82.4000015258789,81.72000122070312,82.30999755859375,2769700
2017-08-08,72.97486114501953,81.97000122070312,82.72000122070312,81.62999725341797,81.87000274658203,3292600
2017-08-09,73.50902557373047,82.56999969482422,82.73999786376953,81.97000122070312,82.12999725341797,2392100
2017-08-10,73.04610443115234,82.05000305175781,82.54000091552734,81.66000366210938,82.54000091552734,3367500
2017-08-11,72.70562744140625,81.1500015258789,81.97000122070312,81.12000274658203,81.80000305175781,2446400
2017-08-14,73.01025390625,81.48999786376953,81.68000030517578,81.18000030517578,81.33999633789062,1879600
2017-08-15,73.20735931396484,81.70999908447266,82.33999633789062,81.5,81.5,1949500
2017-08-16,72.29350280761719,80.69000244140625,82.19999694824219,80.0199966430664,82.13999938964844,3970500
2017-08-17,69.70423126220703,77.80000305175781,80.56999969482422,77.69999694824219,80.4000015258789,7318200
2017-08-18,69.05020904541016,77.06999969482422,77.69999694824219,76.94000244140625,77.69999694824219,4061300
2017-08-21,69.32794189453125,77.37999725341797,77.63999938964844,76.88999938964844,77.12000274658203,3638100
2017-08-22,70.11634063720703,78.26000213623047,78.6500015258789,77.52999877929688,77.52999877929688,2131900
2017-08-23,70.0177993774414,78.1500015258789,78.5199966430664,78.05000305175781,78.19999694824219,1801500
2017-08-24,70.6539306640625,78.86000061035156,79.23999786376953,78.26000213623047,78.33000183105469,4188400
2017-08-25,70.59121704101562,78.79000091552734,79.52999877929688,78.73999786376953,78.95999908447266,2171500
2017-08-28,70.63600158691406,78.83999633789062,79.43000030517578,78.62999725341797,79.0999984741211,1923200
2017-08-29,70.3761978149414,78.55000305175781,78.83999633789062,78.12000274658203,78.54000091552734,2154300
2017-08-30,72.11431121826172,80.48999786376953,80.7699966430664,78.75,79.0999984741211,5036900
2017-08-31,72.83106231689453,81.29000091552734,81.3499984741211,80.33999633789062,80.7699966430664,3939500
2017-09-01,71.74697875976562,80.08000183105469,81.70999908447266,79.43000030517578,81.54000091552734,4345000
2017-09-05,71.51403045654297,79.81999969482422,80.05000305175781,79.05000305175781,79.47000122070312,3384000
2017-09-06,72.1322250366211,80.51000213623047,80.66999816894531,79.86000061035156,80.20999908447266,2689200
2017-09-07,73.05504608154297,81.54000091552734,82.75,80.37000274658203,80.62000274658203,6249300
2017-09-08,74.29145812988281,82.91999816894531,83.12000274658203,81.54000091552734,81.61000061035156,3961300
2017-09-11,74.03162384033203,82.62999725341797,83.3499984741211,81.7699966430664,82.94000244140625,4389200
2017-09-12,73.61949157714844,82.16999816894531,82.7300033569336,81.93000030517578,82.5999984741211,2566400
2017-09-13,73.85244750976562,82.43000030517578,82.58000183105469,81.87999725341797,81.95999908447266,2454900
2017-09-14,74.42582702636719,83.06999969482422,83.98999786376953,82.12000274658203,82.33000183105469,3370300
2017-09-15,73.86137390136719,82.44000244140625,83.56999969482422,82.18000030517578,83.30000305175781,5374500
2017-09-18,73.93305969238281,82.5199966430664,82.66999816894531,82.06999969482422,82.55000305175781,2200000
2017-09-19,73.22528076171875,81.7300033569336,82.83999633789062,81.55000305175781,82.63999938964844,2259200
2017-09-20,73.48509979248047,82.0199966430664,82.41999816894531,81.38999938964844,82.05999755859375,2849900
2017-09-21,74.65877532958984,83.33000183105469,83.69999694824219,81.87999725341797,82.01000213623047,4426700
2017-09-22,75.17845153808594,83.91000366210938,84.02999877929688,82.73999786376953,83.33999633789062,3148700
2017-09-25,75.83247375488281,84.63999938964844,84.6500015258789,83.80000305175781,83.87000274658203,4223800
2017-09-26,75.4561767578125,84.22000122070312,85.12999725341797,84.01000213623047,84.43000030517578,2347200
2017-09-27,75.84141540527344,84.6500015258789,84.80000305175781,83.97000122070312,84.33999633789062,3085200
2017-09-28,76.15501403808594,85.0,85.58000183105469,84.1500015258789,84.58999633789062,2841000
2017-09-29,76.63880920410156,85.54000091552734,85.61000061035156,84.38999938964844,85.16999816894531,3506100
2017-10-02,77.36454772949219,86.3499984741211,86.68000030517578,85.73999786376953,85.77999877929688,3071100
2017-10-03,77.45411682128906,86.44999694824219,86.55999755859375,85.93000030517578,86.23999786376953,2128800
2017-10-04,77.91105651855469,86.95999908447266,87.16000366210938,86.27999877929688,86.5,2317700
2017-10-05,78.52924346923828,87.6500015258789,89.08999633789062,86.38999938964844,86.7699966430664,5221000
2017-10-06,78.01856994628906,87.08000183105469,87.48999786376953,86.63999938964844,87.30999755859375,2297200
2017-10-09,77.99168395996094,87.05000305175781,87.27999877929688,86.45999908447266,87.13999938964844,1701400
2017-10-10,77.19432067871094,86.16000366210938,86.69999694824219,85.25,85.37999725341797,4943700
2017-10-11,77.10468292236328,86.05999755859375,86.66000366210938,85.44999694824219,86.3499984741211,3433200
2017-10-12,77.43620300292969,86.43000030517578,86.44999694824219,85.91000366210938,86.0999984741211,1941100
2017-10-13,77.54371643066406,86.55000305175781,86.69999694824219,85.70999908447266,86.4000015258789,3026500
2017-10-16,77.00614166259766,85.94999694824219,86.73999786376953,85.77999877929688,86.4800033569336,3800700
2017-10-17,77.10468292236328,86.05999755859375,86.5,85.41999816894531,85.94000244140625,3643700
2017-10-18,76.80905151367188,85.7300033569336,86.55999755859375,85.5199966430664,86.33000183105469,4002200
2017-10-19,77.37348175048828,86.36000061035156,86.37999725341797,85.51000213623047,85.69000244140625,3233400
2017-10-20,78.1529541015625,87.2300033569336,87.37999725341797,86.33000183105469,86.5199966430664,3223200
2017-10-23,78.10816955566406,87.18000030517578,88.19000244140625,87.12000274658203,87.47000122070312,4909800
2017-10-24,76.30731964111328,85.16999816894531,88.33000183105469,83.75,87.41999816894531,8696100
2017-10-25,76.02061462402344,84.8499984741211,86.37000274658203,84.68000030517578,85.91000366210938,3916000
2017-10-26,75.40240478515625,84.16000366210938,85.11000061035156,83.83000183105469,84.66999816894531,3820700
2017-10-27,75.13362884521484,83.86000061035156,84.80999755859375,83.58999633789062,84.06999969482422,2892900
2017-10-30,74.04954528808594,82.6500015258789,83.76000213623047,82.43000030517578,83.76000213623047,4667200
2017-10-31,73.41343688964844,81.94000244140625,83.0999984741211,81.72000122070312,82.76000213623047,3853300
2017-11-01,74.26456451416016,82.88999938964844,83.81999969482422,82.0,82.16999816894531,3309300
2017-11-02,74.47958374023438,83.12999725341797,83.91999816894531,82.30999755859375,82.55000305175781,2716100
2017-11-03,74.82006072998047,83.51000213623047,83.58999633789062,82.66000366210938,82.70999908447266,1534800
2017-11-06,74.30937194824219,82.94000244140625,83.43000030517578,82.91999816894531,83.29000091552734,1861700
2017-11-07,74.61397552490234,83.27999877929688,83.41999816894531,82.7699966430664,83.04000091552734,2851900
2017-11-08,75.26802062988281,84.01000213623047,84.38999938964844,83.0,83.0,2328700
2017-11-09,75.2500991821289,83.98999786376953,84.26000213623047,83.62999725341797,83.81999969482422,2098600
2017-11-10,74.6229476928711,83.29000091552734,83.87000274658203,82.56999969482422,83.66999816894531,2692500
2017-11-13,74.23770141601562,82.86000061035156,83.33000183105469,82.52999877929688,83.33000183105469,2478700
2017-11-14,74.3729248046875,82.48999786376953,83.11000061035156,82.20999908447266,82.69000244140625,2684800
2017-11-15,74.10244750976562,82.19000244140625,83.13999938964844,81.41999816894531,82.51000213623047,1838100
2017-11-16,75.2294692993164,83.44000244140625,83.62999725341797,81.83999633789062,82.41000366210938,2599700
2017-11-17,74.73358154296875,82.88999938964844,83.4800033569336,82.80000305175781,83.0,4097800
2017-11-20,74.9950180053711,83.18000030517578,83.31999969482422,82.81999969482422,83.08999633789062,2205900
2017-11-21,75.29257202148438,83.51000213623047,84.52999877929688,83.37000274658203,83.6500015258789,3529900
2017-11-22,75.44583892822266,83.68000030517578,84.26000213623047,83.4800033569336,83.66999816894531,2230900
2017-11-24,75.76139068603516,84.02999877929688,84.16999816894531,83.58000183105469,83.87000274658203,817600
2017-11-27,76.46465301513672,84.80999755859375,85.25,84.02999877929688,84.1500015258789,2980900
2017-11-28,76.68103790283203,85.05000305175781,85.36000061035156,84.73999786376953,85.06999969482422,2659400
2017-11-29,76.59988403320312,84.95999908447266,85.23999786376953,84.44999694824219,84.79000091552734,2316000
2017-11-30,76.31139373779297,84.63999938964844,85.4800033569336,84.31999969482422,85.25,5002100
2017-12-01,76.92444610595703,85.31999969482422,85.41000366210938,84.18000030517578,84.9800033569336,2736300
2017-12-04,77.15887451171875,85.58000183105469,86.77999877929688,85.36000061035156,85.48999786376953,4228300
2017-12-05,77.59163665771484,86.05999755859375,86.58000183105469,85.20999908447266,85.58999633789062,3876800
2017-12-06,76.92444610595703,85.31999969482422,86.38999938964844,84.52999877929688,86.04000091552734,3130900
2017-12-07,77.42034149169922,85.87000274658203,85.87000274658203,84.6500015258789,85.20999908447266,4344900
2017-12-08,77.94326782226562,86.44999694824219,86.45999908447266,85.47000122070312,85.66000366210938,3777100
2017-12-11,78.1416244506836,86.66999816894531,86.83999633789062,86.06999969482422,86.61000061035156,3336800
2017-12-12,78.17768096923828,86.70999908447266,86.9000015258789,85.98999786376953,86.48999786376953,4252500
2017-12-13,79.24158477783203,87.88999938964844,89.08999633789062,86.33999633789062,86.41000366210938,5786800
2017-12-14,77.98834991455078,86.5,88.33000183105469,86.12000274658203,88.22000122070312,4388400
2017-12-15,78.0244140625,86.54000091552734,87.61000061035156,86.2699966430664,86.88999938964844,7346400
2017-12-18,77.60967254638672,86.08000183105469,87.44999694824219,85.98999786376953,86.76000213623047,3796000
2017-12-19,78.17768096923828,86.70999908447266,86.7699966430664,85.8499984741211,86.04000091552734,4027600
