Date,Open,High,Low,Close,Adj Close,Volume,% change,14-day volatility,Annual Volatility,SPX % change,14-day ß,12-yr ß,10-yr yield,VIX Close,VIX % change
2012-03-14,59.300606,59.544544,58.911823,59.087154,38.935642,10688735,-0.003215,0.009738,0.154586,-0.001196,0.733312,,2.29,15.31,0.0344594594594595
2012-03-15,59.071911,59.231998,58.035160,58.416317,38.493580,12184046,-0.011354,0.009672,0.153540,0.005967,0.656406,,2.29,15.42,0.00718484650555193
2012-03-16,58.622143,59.071911,58.538288,58.835590,38.769878,19925449,0.007178,0.009713,0.154193,0.001119,0.653821,,2.31,14.47,-0.0616083009079118
2012-03-19,58.873707,59.681763,58.713619,59.514053,39.216957,7828506,0.011532,0.009758,0.154905,0.003974,0.660622,,2.39,15.04,0.0393918451969592
2012-03-20,59.087154,59.453068,58.782230,59.132896,38.965786,9302172,-0.006405,0.009555,0.151684,-0.003001,0.639655,,2.38,15.58,0.0359042553191489
2012-03-21,59.285358,59.315849,58.683128,58.919449,38.825127,10526205,-0.003610,0.007484,0.118801,-0.001871,0.547773,,2.31,15.13,-0.0288831835686778
2012-03-22,58.591652,58.698376,57.722610,57.852203,38.121864,12144036,-0.018114,0.008668,0.137604,-0.007207,0.643544,,2.29,15.57,0.0290812954395241
2012-03-23,57.943684,58.606895,57.593018,58.324841,38.433315,10680340,0.008170,0.009055,0.143741,0.003109,0.682532,,2.25,14.82,-0.0481695568400771
2012-03-26,58.759361,59.033794,58.645012,58.972809,38.860287,7875862,0.011109,0.008708,0.138238,0.013886,0.706739,,2.26,14.26,-0.0377867746288799
2012-03-27,59.064285,59.079533,58.545914,58.576405,38.599079,8212730,-0.006722,0.008709,0.138253,-0.002817,0.705554,,2.2,15.59,0.0932678821879383
2012-03-28,58.408695,58.538288,57.562523,57.920811,38.167076,9905203,-0.011192,0.009146,0.145181,-0.004942,0.782804,,2.21,15.47,-0.00769724182168056
2012-03-29,57.326206,57.821712,56.746845,57.783596,38.076668,10084918,-0.002369,0.009151,0.145266,-0.001608,0.776753,,2.18,15.48,0.000646412411118293
2012-03-30,58.058029,58.370579,57.814087,57.943684,38.182144,9034829,0.002770,0.009176,0.145658,0.003698,0.794060,,2.23,15.5,0.00129198966408269
2012-04-02,57.928436,58.934692,57.844582,58.599274,38.614143,7962309,0.011314,0.009605,0.152475,0.007505,1.170997,,2.22,15.64,0.00903225806451613
2012-04-03,58.439186,58.507797,57.692116,58.172379,38.332840,8912308,-0.007285,0.009745,0.154697,-0.003989,1.173470,,2.3,15.66,0.00127877237851662
2012-04-04,57.730232,58.507797,57.478668,58.073277,38.267536,9762349,-0.001704,0.009292,0.147512,-0.010203,1.111647,,2.25,16.440001,0.0498084929757344
