Date,Open,High,Low,Close,Adj Close,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Singal Line 9,MACD Histogram
2016-11-11,99.69999694824220,100.51000213623000,98.72000122070310,100.25,93.30506896972660,1212200,,,,93.30506896972660,93.30506896972660,0,0,0
2016-11-14,98.94000244140630,99.7699966430664,98.70999908447270,99.19999694824220,92.3277816772461,687800,,0.9772872924805,,93.1547170785758,93.2326773184317,-0.0779602398559,-0.01559204797118,-0.06236819188472
2016-11-15,99.12000274658200,100.27999877929700,98.75,100.0199966430660,93.09100341796880,491100,0.7632217407227,,,93.144914976944,93.2221829554344,-0.0772679784904,-0.027927234075024,-0.049340744415376
2016-11-16,99.19999694824220,100.7699966430660,99.1500015258789,100.69999694824200,93.72389221191410,1036300,0.63288879394530,,,93.2339883977086,93.2593466040625,-0.0253582063539,-0.0274134285307992,0.0020552221768992
2016-11-17,101.23999786377000,102.8499984741210,101.19000244140600,102.55999755859400,95.45502471923830,1344700,1.73113250732420,,,93.5756862933286,93.4219894274089,0.1536968659197,0.00880863035930064,0.144888235560399
2016-11-18,103.58000183105500,104.75,103.37999725341800,104.58999633789100,97.3443832397461,1914300,1.8893585205078,,,94.1554858235467,93.7125371172117,0.442948706335,0.0956366455544405,0.34731206078056
2016-11-21,104.08999633789100,105.11000061035200,104.0199966430660,105.08999633789100,97.80976104736330,1408200,0.4653778076172,,,94.7176820118262,94.0160351861118,0.7016468257144,0.216838681586432,0.484808144127968
2016-11-22,105.44999694824200,105.61000061035200,104.80000305175800,105.31999969482400,98.02383422851560,876300,0.21407318115230,,,95.2263208143938,94.3129091892528,0.913411625141,0.356153270297346,0.557258354843654
2016-11-23,104.4800033569340,105.3499984741210,104.25,105.0999984741210,97.8190689086914,432300,,0.2047653198242,,95.6252051365934,94.572624724026,1.0525804125674,0.495438698751357,0.557141713816043
2016-11-25,103.98999786377000,104.45999908447300,103.7699966430660,104.13999938964800,96.92559051513670,251900,,0.8934783935547,,95.8252644256001,94.7469184863305,1.0783459392696,0.612020146855006,0.466325792414594
2016-11-28,103.30000305175800,103.91000366210900,103.22000122070300,103.62999725341800,96.45091247558590,453200,,0.47467803955080,,95.9215179717518,94.8731402633124,1.0483777084394,0.699291659171885,0.349086049267515
2016-11-29,102.87999725341800,104.01000213623000,102.70999908447300,103.79000091552700,96.5998306274414,1194200,0.1489181518555,,,96.0258737649348,95.0010432532479,1.0248305116869,0.764399429674888,0.260431082012012
2016-11-30,103.7699966430660,103.81999969482400,102.93000030517600,103.12999725341800,95.98555755615230,434200,,0.6142730712891,,96.019671271276,95.0739702386482,0.9457010326278,0.80065975026547,0.14504128236233
2016-12-01,102.66999816894500,102.73999786377000,99.68000030517580,99.98999786376950,93.06305694580080,837900,,2.92250061035150,,95.5648075288952,94.9250136984373,0.6397938304579,0.768486566303956,-0.128692735846056
2016-12-02,99.01000213623050,100.30000305175800,98.83999633789060,99.77999877929690,92.86760711669920,701100,,0.19544982910160,48.1963910835869,95.1498536193266,94.7726132109011,0.3772404084255,0.690237334728265,-0.312996926302765
2016-12-05,102.29000091552700,103.0199966430660,101.69000244140600,102.91999816894500,95.79008483886720,818600,2.92247772216800,,62.3015814928846,95.2483507300252,94.8479814796393,0.4003692503859,0.632263717859792,-0.231894467473892
2016-12-06,101.88999938964800,102.9000015258790,101.79000091552700,102.70999908447300,95.5946273803711,399900,,0.1954574584961,59.26936537663,95.3016240608476,94.9032885833972,0.3983354774504,0.585478069777914,-0.187142592327514
2016-12-07,101.9800033569340,103.91999816894500,101.83000183105500,103.55000305175800,96.37645721435550,566600,0.7818298339844,,59.7136721786159,95.4669830075411,95.0124121856904,0.4545708218507,0.559296620192471,-0.104725798341771
2016-12-08,103.19000244140600,103.7300033569340,102.6500015258790,103.11000061035200,95.96693420410160,478800,,0.40952301025390,52.0755060161433,95.5438985762427,95.0831175203875,0.4607810558552,0.539593507325017,-0.078812451469817
2016-12-09,102.91999816894500,103.11000061035200,102.08999633789100,102.66000366210900,95.5481185913086,362500,,0.418815612793,41.7311369195044,95.5445478093298,95.1175620441594,0.4269857651704,0.517071958894094,-0.090086193723694
2016-12-12,103.16999816894500,103.33999633789100,102.41000366210900,102.9000015258790,95.77147674560550,308500,0.2233581542969,,40.4031949836632,95.5794599533722,95.1660001701924,0.4134597831798,0.496349523751235,-0.082889740571435
2016-12-13,104.11000061035200,104.86000061035200,104.0,104.63999938964800,97.39093017578130,308400,1.61945343017580,,47.3683776420596,95.8581476798967,95.330809800236,0.5273378796607,0.502547194933128,0.024790684727572
2016-12-14,104.58000183105500,104.94000244140600,103.52999877929700,103.62999725341800,96.45091247558590,390800,,0.94001770019540,44.638982510707,95.9493422638489,95.4137803687804,0.5355618950685,0.509150134960202,0.026411760108298
2016-12-15,104.47000122070300,105.38999938964800,104.31999969482400,105.02999877929700,97.7539291381836,655400,1.3030166625977,,53.1448486491622,96.2269710137465,95.5871247220695,0.639846291677,0.535289366303562,0.104556925373438
2016-12-16,106.26000213623000,106.72000122070300,105.95999908447300,106.23999786377000,98.88008880615230,865800,1.1261596679687,,58.7878309474771,96.6351429818089,95.8310479875571,0.8040949942518,0.58905049189321,0.21504450235859
2016-12-19,108.36000061035200,110.4800033569340,108.36000061035200,110.22000122070300,102.58439636230500,1709400,3.70430755615270,,67.2201461983301,97.5504127326545,96.3312960153162,1.2191167173383,0.715063736982228,0.504052980356072
2016-12-20,109.37000274658200,109.80000305175800,109.11000061035200,109.70999908447300,102.10971069335900,810500,,0.47468566894600,67.7645017582896,98.2518431881475,96.7593267322083,1.4925164559392,0.870554280773622,0.621962175165578
