Date,Open,High,Low,Close,Adj Close,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Singal Line 9,MACD Histogram
2016-11-11,38.84049987792970,38.864498138427700,38.277000427246100,38.587501525878900,38.587501525878900,71852000,,,,38.587501525878900,38.587501525878900,0,0,0
2016-11-14,38.5880012512207,38.5890007019043,37.179500579834000,37.6609992980957,37.6609992980957,73766000,,0.9265022277832,,38.4449627216046,38.5188717312283,-0.0739090096237,-0.01478180192474,-0.05912720769896
2016-11-15,38.27349853515630,39.012001037597700,38.26100158691410,38.757999420166000,38.757999420166000,58878000,1.0970001220703,,,38.493122213691,38.5365848933718,-0.0434626796808,-0.020517977475952,-0.022944702204848
2016-11-16,38.520999908447300,39.17499923706060,38.31650161743160,38.999000549316400,38.999000549316400,35968000,0.241001129150400,,,38.5709496499411,38.5708379049233,0.0001117450178,-0.0163920329772016,0.0165037779950016
2016-11-17,39.125,39.44499969482420,38.99250030517580,39.30799865722660,39.30799865722660,30674000,0.3089981079102,,,38.6843418049081,38.6254424050939,0.0588993998142,-0.00133374641892128,0.0602331462331213
2016-11-18,39.35850143432620,39.56449890136720,38.76750183105470,38.798500061035200,38.798500061035200,36126000,,0.5094985961914,,38.701904613543,38.6382614907192,0.0636431228238,0.011661627429623,0.051981495394177
2016-11-21,38.904998779296900,39.32749938964840,38.814998626709000,39.2400016784668,39.2400016784668,32616000,0.4415016174316,,,38.7846887773774,38.6828348379598,0.1018539394176,0.0297000898272184,0.0721538495903816
2016-11-22,39.449501037597700,39.688499450683600,39.1870002746582,39.25,39.25,27884000,0.0099983215332,,,38.8562751193193,38.724847072185,0.1314280471343,0.0500456812886347,0.0813823658456653
2016-11-23,39.47600173950200,39.47600173950200,38.63249969482420,38.95000076293950,38.95000076293950,26260000,,0.2999992370605,,38.870694449107,38.741525123352,0.129169325755,0.0658704101819078,0.0632989155730922
2016-11-25,39.13050079345700,39.14500045776370,38.90950012207030,39.01150131225590,39.01150131225590,12270000,0.06150054931640,,,38.8923570434376,38.7615233595671,0.1308336838705,0.0788630649196262,0.0519706189508738
2016-11-28,38.91749954223630,39.98699951171880,38.904998779296900,39.28950119018560,39.28950119018560,51508000,0.27799987792970,,,38.9534561429373,38.8006328285018,0.1528233144355,0.093655114822801,0.059168199612699
2016-11-29,39.41899871826170,39.821998596191400,39.266998291015600,39.47200012207030,39.47200012207030,31240000,0.18249893188470,,,39.033232139727,38.8503637391365,0.1828684005905,0.111497771976341,0.071370628614159
2016-11-30,39.45500183105470,39.57550048828130,38.657501220703100,38.79399871826170,38.79399871826170,45582000,,0.67800140380860,,38.9964269979631,38.846188552405,0.1502384455581,0.119245906692693,0.030992538865407
2016-12-01,38.9275016784668,38.93000030517580,37.667999267578100,38.21649932861330,38.21649932861330,57342000,,0.57749938964840,,38.8764381257554,38.7995449061982,0.0768932195572,0.110775369265594,-0.033882149708394
2016-12-02,38.095001220703100,38.525001525878900,37.95000076293950,38.222999572753900,38.222999572753900,34376000,0.0065002441406,,46.7562341464473,38.7759091176013,38.7568378444616,0.0190712731397,0.0924345500404152,-0.0733632769007152
2016-12-05,38.5,39.0,38.3484992980957,38.9109992980957,38.9109992980957,33770000,0.6879997253418,,61.6171063024791,38.7966922222927,38.7682572113975,0.0284350108952,0.0796346422113722,-0.0511996313161722
2016-12-06,39.009498596191400,39.263999938964800,38.66600036621090,38.808998107910200,38.808998107910200,34682000,,0.1020011901855,50.5815131957265,38.7985854354646,38.7712750555836,0.027310379881,0.0691697897452978,-0.0418594098642978
