Date,Open,High,Low,Close,Adj Close,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Singal Line 9,MACD Histogram
2016-11-11,119.48999786377000,119.48999786377000,118.12999725341800,118.47000122070300,98.29730224609380,8134800,,,,98.29730224609380,98.29730224609380,0,0,0
2016-11-14,118.58000183105500,118.98999786377000,116.5,116.5999984741210,96.74571228027340,10054900,,1.55158996582040,,98.05859609750600,98.18236965603300,-0.12377355852700,-0.0247547117054,-0.0990188468216
2016-11-15,116.4000015258790,116.69000244140600,115.81999969482400,116.31999969482400,96.51338195800780,7446700,,0.23233032226560,,97.82087084527550,98.05874093766080,-0.23787009238530,-0.06737778784138,-0.17049230454392
2016-11-16,116.6500015258790,116.77999877929700,116.08000183105500,116.36000061035200,96.54656982421880,6594800,0.03318786621100,,,97.62482453434370,97.94672826259100,-0.32190372824730,-0.118282975922564,-0.203620752324736
2016-11-17,116.68000030517600,116.68000030517600,116.12000274658200,116.56999969482400,96.7208251953125,5730300,0.1742553710937,,,97.4857477129543,97.8559206279778,-0.3701729150235,-0.168660963742751,-0.201511951280749
2016-11-18,115.79000091552700,115.91999816894500,114.80999755859400,115.36000061035200,96.37826538085940,7717800,,0.3425598144531,,97.3153658157089,97.7464646837468,-0.4310988680379,-0.221148544601781,-0.209950323436119
2016-11-21,115.44000244140600,115.68000030517600,114.80000305175800,115.0,96.0774917602539,5843300,,0.3007736206055,,97.1249236533312,97.6228370597844,-0.4979134064532,-0.276501516972065,-0.221411889481135
2016-11-22,114.58999633789100,115.0,112.2699966430660,112.73999786377000,94.18938446044920,11649700,,1.8881072998047,,96.6733022390417,97.3685072376114,-0.6952049985697,-0.360242213291592,-0.334962785278108
2016-11-23,112.25,113.43000030517600,111.55999755859400,113.06999969482400,94.46509552001950,7892600,0.27571105957030,,,96.3335781284229,97.153439702975,-0.8198615745521,-0.452166085543694,-0.367695489008406
2016-11-25,113.5999984741210,114.2300033569340,113.37999725341800,114.12999725341800,95.35066223144530,3433300,0.88556671142580,,,96.1823602981187,97.0199006310098,-0.8375403328911,-0.529240935013175,-0.308299397877925
2016-11-28,113.79000091552700,114.12000274658200,113.05000305175800,113.12999725341800,94.51522064208980,9065700,,0.83544158935550,,95.9258772741143,96.8343687799787,-0.9084915058644,-0.60509104918342,-0.30340045668098
2016-11-29,112.94999694824200,113.41000366210900,112.16999816894500,112.4800033569340,93.97217559814450,7799600,,0.54304504394530,,95.6253077855036,96.6223544702132,-0.9970466847096,-0.683482176288656,-0.313564508420944
2016-11-30,112.19000244140600,112.5199966430660,111.30000305175800,111.30000305175800,92.98633575439450,11178500,,0.98583984375000,,95.2193120884099,96.3530197505229,-1.133707662113,-0.773527273453525,-0.360180388659475
2016-12-01,111.36000061035200,111.54000091552700,111.0,111.37999725341800,93.05316162109380,8143300,0.06682586669930,,,94.8860581703613,96.1085858150096,-1.2225276446483,-0.86332734769248,-0.35920029695582
2016-12-02,111.72000122070300,112.52999877929700,111.44000244140600,111.95999908447300,93.53771209716800,6167700,0.48455047607420,,22.3272719530235,94.6786203129469,95.9181507247991,-1.2395304118522,-0.938567960524424,-0.300962451327776
2016-12-05,112.4000015258790,112.41999816894500,111.7300033569340,111.94000244140600,93.5210189819336,5451600,,0.0166931152344,27.1780295871861,94.5005278004833,95.7405854105128,-1.2400576100295,-0.998865890425439,-0.241191719604061
2016-12-06,112.23999786377000,113.19999694824200,111.8499984741210,112.05999755859400,93.62128448486330,6530400,0.1002655029297,,29.1419931132318,94.3652595980802,95.583600156761,-1.2183405586808,-1.04276082407651,-0.17557973460429
2016-12-07,111.88999938964800,111.88999938964800,109.31999969482400,111.0999984741210,92.81922149658200,11761100,,0.80206298828130,25.8017765635076,94.1274075824651,95.3788313671181,-1.251423784653,-1.08449341619181,-0.16693036846119
