Date,Adj Close,Close,High,Low,Open,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Signal Line 9,MACD Histogram
2017-02-14,69.71149444580080,78.80999755859380,78.83000183105470,77.25,77.5,3311200,,0.0699996948242,63.1346351576786,77.1761519333645,76.3548474184269,0.8213045149376,0.813818258038732,0.007486256898868
2017-02-15,70.98524475097660,80.25,80.54000091552730,78.05000305175780,78.33999633789060,4272800,0.8399963378906,,67.2130750283561,77.3552049186762,76.5018954865353,0.8533094321409,0.821716492859166,0.031592939281734
2017-02-16,70.79947662353520,80.04000091552730,80.37999725341800,79.41000366210940,80.05000305175780,3629600,1.71000671386720,,72.4802946376274,77.7697892468426,76.7647182691444,1.0050709776982,0.858387389826973,0.146683587871227
2017-02-17,71.10908508300780,80.38999938964840,81.0,80.06999969482420,80.13999938964840,3111100,0.08999633789060,,72.2859763266594,78.1344369611204,77.0147390928854,1.119697868235,0.910649485508578,0.209048382726422
2017-02-21,71.0825424194336,80.36000061035160,80.87000274658200,80.11000061035160,80.16999816894530,3178800,0.02999877929690,,78.1368619993938,78.4476002238627,77.2484619874084,1.1991382364543,0.968347235697722,0.230791000756578
2017-02-22,71.71057891845700,81.06999969482420,81.20999908447270,80.33000183105470,80.41999816894530,3468800,0.25000000000000,,67.7419147734084,78.7510460615677,77.4833905934482,1.2676554681195,1.02820888218208,0.23944658593742
2017-02-23,73.01971435546880,82.55000305175780,82.87999725341800,81.13999938964840,81.37999725341800,6193500,0.95999908447270,,80.5284972113991,79.1555000910831,77.7720281238163,1.3834719672668,1.09926149919902,0.28421046806778
2017-02-24,73.30278778076170,82.87000274658200,83.23999786376950,82.23999786376950,82.41999816894530,4016000,1.04000091552730,,81.9354641822077,79.6577305646004,78.1163222012333,1.5414083633671,1.18769087203264,0.35371749133446
2017-02-27,73.47084045410160,83.05999755859380,83.4000015258789,82.66000366210940,82.83000183105470,3104200,0.41000366210940,,88.8305071491732,80.1457722979011,78.4654836552941,1.680288642607,1.28621042614751,0.39407821645949
2017-02-28,73.24969482421880,82.80999755859380,83.4800033569336,82.58000183105470,82.81999969482420,3672000,,0.01000213623050,87.4635490694581,80.5571918974277,78.788040398963,1.7691514984647,1.38279864061095,0.38635285785375
2017-03-01,74.16963958740230,83.8499984741211,84.13999938964840,82.97000122070310,83.44000244140630,3420600,0.62000274658210,,91.4364326495679,81.0007012118859,79.1326301798847,1.8680710320012,1.479853118889,0.3882179131122
2017-03-02,73.338134765625,82.91000366210940,83.94999694824220,82.83999633789060,83.87000274658200,3371600,0.43000030517570,,91.1428275595219,81.4421322172238,79.4835466663067,1.9585855509171,1.57559960529462,0.38298594562248
2017-03-03,74.10771942138670,83.77999877929690,83.9000015258789,82.5999984741211,82.69999694824220,2649100,,1.17000579833980,80.4538759268546,81.6356498681497,79.7218022427464,1.9138476254033,1.64324920931636,0.27059841608694
2017-03-06,74.1519546508789,83.83000183105470,84.27999877929690,82.94999694824220,83.25,3960100,0.5500030517578,,84.7187622123713,81.8840114268959,79.9831502247652,1.9008612021307,1.69477160787923,0.20608959425147
2017-03-07,73.18777465820310,82.73999786376950,83.13999938964840,81.37000274658200,82.94999694824220,5570600,,0.3000030517578,82.4018114554967,82.0480091994107,80.2029166487265,1.8450925506842,1.72483579644022,0.12025675424398
2017-03-08,73.78044128417970,83.41000366210940,83.98999786376950,82.66999816894530,82.73999786376950,4491800,,0.20999908447270,78.2775660141819,82.1544689939274,80.3908485905815,1.7636204033459,1.73259271782136,0.03102768552454
2017-03-09,74.788818359375,84.55000305175780,84.7699966430664,83.51000213623050,83.66999816894530,5861600,0.93000030517580,,75.8570516160111,82.3876273285455,80.6337485593492,1.7538787691963,1.73684992809635,0.01702884109995
2017-03-10,74.6207504272461,84.36000061035160,84.55000305175780,83.9000015258789,84.5,3629400,0.8300018310547,,78.1653031049778,82.7126077395385,80.920137554953,1.7924701845855,1.74797397939418,0.04449620519132
2017-03-13,74.4261474609375,84.13999938964840,84.55000305175780,83.83000183105470,84.51000213623050,2248500,0.0100021362305,,78.1087462038445,82.9891299544142,81.1860534498624,1.8030765045518,1.7589944844257,0.0440820201261
2017-03-14,74.7092056274414,84.45999908447270,84.55000305175780,83.91999816894530,84.0,2839100,,0.5100021362305,72.4310153944994,83.1446484229659,81.3944939350578,1.7501544879081,1.75722648512218,-0.00707199721408
2017-03-15,75.96525573730470,85.87999725341800,86.13999938964840,84.37000274658200,84.43000030517580,4883900,0.4300003051758,,70.46974367377,83.3423948663828,81.6193462587702,1.7230486076126,1.75039090962026,-0.02734230200766
2017-03-16,75.17803192138670,84.98999786376950,85.54000091552730,83.80000305175780,85.54000091552730,4742800,1.11000061035150,,70.7446241877307,83.6804881047127,81.9097651222337,1.770722982479,1.75445732419201,0.01626565828699
2017-03-17,74.26692962646480,83.95999908447270,84.75,83.83000183105470,84.44000244140630,5786900,,1.09999847412100,59.8050931880193,83.797336464204,82.0971901088391,1.7001463553649,1.74359513042659,-0.04344877506169
2017-03-20,74.35538482666020,84.05999755859380,84.86000061035160,83.97000122070310,84.5999984741211,3121900,0.1599960327148,,60.6459055052003,83.9208229272682,82.2825833210822,1.638239606186,1.72252402557847,-0.08428441939247
2017-03-21,74.0634994506836,83.7300033569336,84.94999694824220,83.62999725341800,84.33999633789060,4066200,,0.2600021362305,55.6249511242842,83.985311144287,82.4349842852902,1.5503268589968,1.68808459226214,-0.13775773326534
2017-03-22,74.6207504272461,84.36000061035160,84.55000305175780,83.47000122070310,84.08999633789060,2850300,,0.25000000000000,51.406605950331,84.0014165586876,82.557577770668,1.4438387880196,1.63923543141363,-0.19539664339403
2017-03-23,74.673828125,84.41999816894530,85.05000305175780,83.91999816894530,83.91999816894530,3021100,,0.16999816894530,58.9442808688102,83.9888906525734,82.65849780017,1.3303928524034,1.57746691561158,-0.24707406320818
2017-03-24,74.4615249633789,84.18000030517580,84.9800033569336,83.86000061035160,84.30000305175780,2479100,0.38000488281250,,57.8947489186925,84.0367540986018,82.7800907817691,1.2566633168327,1.5133061958558,-0.2566428790231
2017-03-27,74.51460266113280,84.23999786376950,84.44000244140630,83.73999786376950,83.9000015258789,2340300,,0.4000015258789,57.0370629916008,84.0157152412598,82.8630471331846,1.1526681080752,1.44117857829968,-0.28851047022448
2017-03-28,74.96571350097660,84.75,85.0,84.04000091552730,84.2699966430664,2755000,0.3699951171875,,61.0708970219986,84.0548354569224,82.9672656153981,1.0875698415243,1.3704568309446,-0.2828869894203
2017-03-29,74.69152069091800,84.44000244140630,84.76000213623050,84.31999969482420,84.55000305175780,2066600,0.2800064086914,,57.0287820287821,84.1310150868971,83.0845054254988,1.0465096613983,1.30566739703534,-0.25915773563704
2017-03-30,74.97456359863280,84.76000213623050,84.94999694824220,84.08000183105470,84.56999969482420,3204100,0.01999664306640,,50.6421984956805,84.1985511804243,83.1945420380414,1.0040091423829,1.24533574610485,-0.24132660372195
2017-03-31,74.39961242675780,84.11000061035160,84.94000244140630,84.08000183105470,84.4000015258789,3151900,,0.1699981689453,49.0196025099478,84.2295435412635,83.2838353334368,0.9457082078267,1.18541023844922,-0.23970203062252
2017-04-03,74.70034790039060,84.44999694824220,84.80999755859380,84.06999969482420,84.12999725341800,2429900,,0.2700042724609,51.2104021129295,84.2142287277488,83.3465139941761,0.8677147335727,1.12187113747392,-0.25415640390122
2017-04-04,76.1510238647461,86.08999633789060,86.38999938964840,84.29000091552730,84.52999877929690,4624600,0.40000152587890,,50.9363146051364,84.2628087356793,83.4341795338147,0.8286292018646,1.06322275035206,-0.23459354848746
2017-04-05,75.7441177368164,85.62999725341800,86.72000122070310,85.56999969482420,85.91999816894530,4056300,1.38999938964840,,53.3807568301379,84.5177609561818,83.6183142475281,0.8994467086537,1.03046754201239,-0.13102083335869
2017-04-06,75.50531768798830,85.36000061035160,85.9000015258789,85.12000274658200,85.47000122070310,2684600,,0.44999694824220,60.362158212419,84.6642594584158,83.7554762455411,0.9087832128747,1.00613067618485,-0.09734746331015
2017-04-07,75.46992492675780,85.31999969482420,85.66000366210940,84.91000366210940,85.33999633789060,2808500,,0.13000488281250,57.4898416517758,84.768218978335,83.8728481042337,0.8953708741013,0.98397871576814,-0.08860784166684
2017-04-10,75.60261535644530,85.47000122070310,85.8499984741211,85.2300033569336,85.45999908447270,1994900,0.12000274658210,,61.6666693157569,84.8746466869716,83.9904148435107,0.8842318434609,0.964029341306692,-0.079797497845792
2017-04-11,76.00948333740230,85.93000030517580,86.13999938964840,85.31999969482420,85.47000122070310,2699200,0.01000213623040,,65.1315899546591,84.9662396921611,84.1000138344138,0.8662258577473,0.944468644594814,-0.078242786847514
2017-04-12,76.29254150390630,86.25,86.33999633789060,85.66999816894530,85.73999786376950,2545100,0.26999664306640,,69.527846403961,85.0852794108701,84.2214941328846,0.8637852779855,0.928331971272951,-0.064546693287451
2017-04-13,75.96525573730470,85.87999725341800,86.31999969482420,85.77999877929690,86.02999877929690,2172500,0.29000091552740,,68.9277128547585,85.2306208521665,84.3554574400263,0.8751634121402,0.917698259446401,-0.042534847306201
2017-04-17,72.86934661865230,82.37999725341800,82.98999786376950,81.11000061035160,81.30000305175780,12424500,,4.72999572753910,35.3932695036008,84.6259104213344,84.1291274853397,0.4967829359947,0.833515194756061,-0.336732258761361
2017-04-18,71.82556915283200,81.19999694824220,82.0999984741211,80.88999938964840,81.91000366210940,8210800,0.61000061035160,,37.0897638478832,84.2080786122229,83.9647479428782,0.2433306693447,0.715478289673789,-0.472147620329089
2017-04-19,71.55136108398440,80.88999938964840,81.70999908447270,79.87999725341800,81.12000274658200,5504500,,0.79000091552740,32.22798050354,83.7329900175089,83.7540260764859,-0.021036058977,0.568175419943631,-0.589211478920631
2017-04-20,72.48016357421880,81.94000244140630,82.19999694824220,80.75,81.19000244140630,3267200,0.06999969482430,,32.5773419673925,83.341761159647,83.5640983998133,-0.2223372401663,0.410072887921645,-0.632410128087945
2017-04-21,72.4359359741211,81.88999938964840,82.23999786376950,81.66999816894530,81.81999969482420,3204000,0.62999725341790,,37.3031451717065,83.1076440112127,83.4349059031474,-0.3272618919347,0.262605931950376,-0.589867823885076
2017-04-24,73.789306640625,83.41999816894530,83.7300033569336,82.72000122070310,82.81999969482420,4813600,1.00000000000000,,43.9853184939615,83.0633910394606,83.3893572951235,-0.3259662556629,0.144891494427721,-0.470857750090621
2017-04-25,71.82556915283200,81.19999694824220,82.70999908447270,80.5,82.70999908447270,9221100,,0.11000061035150,41.4150945433269,83.0090230463855,83.3390344647049,-0.3300114183194,0.0499109118782968,-0.379922330197697
2017-04-26,71.61328887939450,80.95999908447270,81.70999908447270,80.93000030517580,81.33999633789060,4421700,,1.37000274658210,28.3553826162332,82.7522497066171,83.1909575664224,-0.4387078598053,-0.0478128424584226,-0.390895017346877
2017-04-27,71.94058990478520,81.33000183105470,81.5999984741211,80.69000244140630,80.97000122070310,3219200,,0.36999511718750,28.571428571429,82.4780576318611,83.0264422815543,-0.5483846496932,-0.147927203905378,-0.400457445787822
2017-04-28,72.5862808227539,82.05999755859380,82.25,81.19999694824220,81.37000274658200,3161800,0.40000152587890,,31.5691976382167,82.3075876495105,82.9037430567415,-0.596155407231,-0.237572844570502,-0.358582562660498
2017-05-01,72.3740005493164,81.81999969482420,82.22000122070310,81.75,82.08999633789060,2397200,0.71999359130860,,35.1802706458553,82.2741120631074,82.8434655220118,-0.5693534589044,-0.303928967437282,-0.265424491467118
2017-05-02,72.26783752441410,81.69999694824220,81.9800033569336,81.5,81.9800033569336,3626500,,0.109992980957,34.7863798753889,82.2288645698499,82.7795053616356,-0.5506407917857,-0.353271332306966,-0.197369459478734
2017-05-03,71.86979675292970,81.25,81.55999755859380,81.23999786376950,81.26000213623050,3373200,,0.7200012207031,31.2080446704255,82.0798088108315,82.6669495671611,-0.5871407563296,-0.400045217111493,-0.187095539218107
2017-05-04,73.4531478881836,83.04000091552730,83.0999984741211,81.29000091552730,81.3499984741211,3567100,0.0899963378906,,30.0340914786927,81.9675302974914,82.5693976343433,-0.6018673368519,-0.440409641059574,-0.161457695792326
2017-05-05,72.98433685302730,82.51000213623050,83.11000061035160,82.06999969482420,83.05999755859380,3135600,1.7099990844727,,60.1149322473265,82.1356021838148,82.605738369473,-0.4701361856582,-0.446354949979299,-0.023781235678901
2017-05-08,71.35676574707030,80.66999816894530,82.41000366210940,80.36000061035160,82.36000061035160,4712900,,0.69999694824220,52.5597160018054,82.1701250186666,82.587535572501,-0.4174105538344,-0.440566070750319,0.023155516915919
2017-05-09,71.46289825439450,80.79000091552730,80.94000244140630,80.3499984741211,80.81999969482420,3988100,,1.54000091552740,48.4276533399872,81.9624134303832,82.4566069889694,-0.4941935585862,-0.451291568317495,-0.042901990268705
2017-05-10,71.6928939819336,81.05000305175780,81.11000061035160,80.19000244140630,80.83999633789060,4018500,0.01999664306640,,48.15591661508,81.789733877692,82.3368580518525,-0.5471241741605,-0.470458089486096,-0.076666084674404
2017-05-11,71.41690063476560,80.22000122070310,81.0,79.91000366210940,80.72000122070310,3920500,,0.11999511718750,43.8752683677379,81.6251596227706,82.2170908791748,-0.5919312564042,-0.494752722869717,-0.097178533534483
2017-05-12,71.39021301269530,80.19000244140630,80.61000061035160,79.73999786376950,80.33000183105470,2935200,,0.38999938964840,35.1254114372024,81.4259045778912,82.07730650524,-0.6514019273488,-0.526082563765534,-0.125319363583266
2017-05-15,71.48810577392580,80.30000305175780,80.48999786376950,79.43000030517580,80.19000244140630,2559100,,0.13999938964840,34.9999682107465,81.2357657876628,81.9375062042153,-0.7017404165525,-0.561214134322927,-0.140526282229573
2017-05-16,70.3218765258789,78.98999786376950,80.30000305175780,78.4000015258789,80.2300033569336,7170100,0.0400009155273,,42.1499446947421,81.0810331060122,81.8110245118241,-0.7299914058119,-0.594969588620722,-0.135021817191178
2017-05-17,69.56517028808590,78.13999938964840,79.02999877929690,77.91999816894530,78.98999786376950,4486000,,1.2400054931641,37.5314328981491,80.7593353764364,81.6020595749312,-0.8427241984948,-0.644520510595538,-0.198203687899262
2017-05-18,69.7076187133789,78.30000305175780,78.94000244140630,78.04000091552730,78.56999969482420,2928200,,0.41999816894530,32.4119885367045,80.4225145023422,81.3774625467751,-0.9549480444329,-0.70660601736301,-0.24834202706989
2017-05-19,69.2624740600586,77.80000305175780,78.70999908447270,77.7300033569336,78.5,5091800,,0.0699996948242,25.4445620341204,80.1267430404434,81.1643171729399,-1.0375741324965,-0.772799640389708,-0.264774492106792
2017-05-22,68.53245544433590,76.9800033569336,78.01000213623050,76.8499984741211,77.9000015258789,6936500,,0.5999984741211,23.8461011776671,79.7841674228181,80.9225160138983,-1.1383485910802,-0.845909430527806,-0.292439160552394
2017-05-23,69.4316177368164,77.98999786376950,78.36000061035160,77.0199966430664,77.19000244140630,5884800,,0.7099990844726,23.8767189429693,79.3850651179855,80.646033527047,-1.2609684090615,-0.928921226234545,-0.332047182826955
2017-05-24,69.40492248535160,77.95999908447270,78.27999877929690,77.80000305175780,77.98999786376950,2253800,0.79999542236320,,30.2352550466286,79.1704393865677,80.449290144582,-1.2788507580143,-0.998907132590496,-0.279943625423804
2017-05-25,69.74321746826170,78.33999633789060,78.45999908447270,77.76000213623050,78.30999755859380,1736700,0.31999969482430,,16.5962743583135,79.0380637207256,80.2908240271014,-1.2527603063758,-1.04967776734756,-0.20308253902824
2017-05-26,69.48503112792970,78.05000305175780,78.3499984741211,77.72000122070310,78.12000274658200,2238900,,0.18999481201180,17.8787223737181,78.8968235708574,80.1300224507666,-1.2331988799092,-1.08638198985989,-0.14681689004931
2017-05-30,69.75210571289060,78.3499984741211,78.66999816894530,77.75,77.94999694824220,3244900,,0.17000579833980,22.5620527931959,78.7511579366089,79.9685390802092,-1.2173811436003,-1.11258182060797,-0.10479932299233
2017-05-31,70.83822631835940,79.56999969482420,79.91000366210940,78.4800033569336,78.4800033569336,5163900,0.5300064086914,,29.4425622015196,78.7094418474281,79.8582771747814,-1.1488353273533,-1.11983252195704,-0.02900280539626
2017-06-01,71.2121353149414,79.98999786376950,80.2300033569336,79.37999725341800,79.5999984741211,3093100,1.1199951171875,,41.6913716501119,78.846450559227,79.8391454191769,-0.9926948599499,-1.09440498955561,0.10171012960571
2017-06-02,71.33678436279300,80.12999725341800,81.05999755859380,79.9000015258789,80.47000122070310,4005700,0.870002746582,,50.969524695141,79.0962275840695,79.8858754785492,-0.7896478944797,-1.03345357054043,0.24380567606073
2017-06-05,70.64239501953130,79.3499984741211,80.06999969482420,78.9800033569336,80.0,2814800,,0.4700012207031,48.7417061946613,79.2352694942127,79.8943291468048,-0.6590596525921,-0.958574786950764,0.299515134358664
2017-06-06,70.41091918945310,79.08999633789060,79.45999908447270,78.75,79.41000366210940,2688000,,0.5899963378906,44.9382725352107,79.2621516738891,79.8584531849755,-0.5963015110864,-0.886120131777891,0.289818620691491
2017-06-07,70.6780014038086,79.38999938964840,79.54000091552730,79.08999633789060,79.16000366210940,2899900,,0.25000000000000,51.1955412529607,79.2464365951538,79.8067161832817,-0.5602795881279,-0.820952023047893,0.260672434919993
2017-06-08,71.31007385253910,80.0999984741211,80.45999908447270,79.33999633789060,79.38999938964840,4610400,0.22999572753900,,55.9248613862805,79.2685231789222,79.7758482726422,-0.50732509372,-0.758226637182314,0.250901543462314
2017-06-09,72.14692687988280,81.04000091552730,81.19000244140630,79.69999694824220,80.0999984741211,4599300,0.7099990844727,,60.5820145866954,79.3964424551066,79.7998593986777,-0.4034169435711,-0.687264698460071,0.283847754888971
2017-06-12,72.02227020263670,80.9000015258789,81.29000091552730,80.83999633789060,80.95999908447270,2842400,0.8600006103516,,69.5652216331609,79.6369896288552,79.8857956716996,-0.2488060428444,-0.599572967336937,0.350766924492537
2017-06-13,72.33387756347660,81.25,81.29000091552730,80.23999786376950,81.20999908447270,4492900,0.25000000000000,,77.3097858480817,79.8789910835656,79.9838848133865,-0.1048937298209,-0.50063711983373,0.39574339001283
2017-06-14,72.64547729492190,81.5999984741211,81.61000061035160,80.7699966430664,80.9000015258789,4025600,,0.3099975585938,71.1790810071251,80.0360696131523,80.0517453106082,-0.0156756974559,-0.403644835358164,0.387969137902264
2017-06-15,73.04610443115230,82.05000305175780,82.1500015258789,80.95999908447270,81.38999938964840,3484800,0.4899978637695,,71.8750338663072,80.244366501844,80.150875242389,0.093491259455,-0.304217616395531,0.397708875850531
2017-06-16,72.89476013183590,81.87999725341800,82.55999755859380,81.66000366210940,82.23999786376950,4903200,0.84999847412110,,76.7532256498367,80.551386711371,80.305625066195,0.245761645176,-0.194221764081225,0.439983409257225
2017-06-19,73.30426788330080,82.33999633789060,82.76000213623050,81.87000274658200,82.0199966430664,2538000,,0.2200012207031,76.2580883967133,80.7773267008626,80.4326155533707,0.3447111474919,-0.0864351817666,0.4311463292585
2017-06-20,73.66926574707030,82.75,83.68000030517580,82.22000122070310,82.22000122070310,3694700,0.2000045776367,,75.2021740717473,80.9992766269919,80.5650144916916,0.4342621353003,0.01770428164678,0.41655785365352
2017-06-21,73.57134246826170,82.63999938964840,83.41000366210940,82.37999725341800,83.0999984741211,3781400,0.879997253418,,74.373283915775,81.3224646034733,80.7527910829827,0.5696735204906,0.128098129415544,0.441575391075056
2017-06-22,75.05807495117190,84.30999755859380,84.76000213623050,82.83999633789060,82.83999633789060,4891600,,0.2600021362305,68.0365143030998,81.5559310241529,80.9073988796425,0.6485321445104,0.232184932434515,0.416347212075885
2017-06-23,74.68415832519530,83.88999938964840,84.33999633789060,83.70999908447270,84.12000274658200,3928000,1.28000640869140,,77.913308129443,81.9504035968343,81.1453695364528,0.8050340603815,0.346754758023912,0.458279302357588
2017-06-26,75.03137969970700,84.27999877929690,84.44999694824220,83.66000366210940,84.08999633789060,2952800,,0.03000640869140,84.3107598958281,82.279571710843,81.363490040263,0.91608167058,0.46062014053513,0.45546153004487
2017-06-27,73.92745971679690,83.04000091552730,84.33000183105470,83.04000091552730,84.18000030517580,2365800,0.09000396728520,,87.6875985891366,82.5719453407404,81.5721204302565,0.9998249104839,0.568461094524884,0.431363815959016
2017-06-28,73.98088073730470,83.0999984741211,83.91999816894530,82.9000015258789,83.44999694824220,3035300,,0.73000335693360,78.3518633361674,82.707030203433,81.7112223945517,0.9958078088813,0.653930437396167,0.341877371485133
2017-06-29,73.62476348876950,82.69999694824220,83.22000122070310,82.30999755859380,83.08999633789060,2366800,,0.36000061035160,71.9529286816192,82.7659480702726,81.813353797762,0.9525942725106,0.713663204419054,0.238931068091546
2017-06-30,73.26864624023440,82.30000305175780,83.12999725341800,82.0,82.97000122070310,5713900,,0.11999511718750,66.5568137112568,82.7973408626465,81.8990313846465,0.898309478,0.750592459135243,0.147717018864757
2017-07-03,73.62476348876950,82.69999694824220,82.91000366210940,82.31999969482420,82.41000366210940,1464700,,0.55999755859370,59.4044061460749,82.7377505241023,81.9368811829771,0.8008693411252,0.760647835533234,0.040221505591966
2017-07-05,73.62476348876950,82.69999694824220,82.76000213623050,82.02999877929690,82.62999725341800,2263600,0.21999359130860,,63.7519346371618,82.7211730978432,81.9882231141209,0.7329499837223,0.755108265171047,-0.022158281448747
2017-07-06,72.64547729492190,81.5999984741211,82.56999969482420,81.37000274658200,82.31999969482420,3391000,,0.30999755859380,57.6104668658715,82.6594541127634,82.012799157136,0.6466549556274,0.733417603262318,-0.086762647634918
