Date,Open,High,Low,Close,Adj Close,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Signal Line 9,MACD Histogram
2017-01-03,160.64999389648400,160.99000549316400,158.50999450683600,159.72999572753900,140.5805206298830,2099000,,0.334518432617,47.1696786212565,141.265595521013,139.37778868195,1.887806839063,2.26478683870352,-0.37697999964052
2017-01-04,159.8000030517580,160.49000549316400,158.94000244140600,159.75999450683600,140.60693359375,2163600,0.026412963867,,49.9501574473737,141.164262916819,139.468836453194,1.695426463625,2.15091476368782,-0.45548830006282
2017-01-05,160.9499969482420,163.35000610351600,160.6300048828130,162.91000366210900,143.3793182373050,2880900,2.772384643555,,65.7555781639815,141.505040658432,139.758501770536,1.746538887896,2.07003958852946,-0.32350070063346
2017-01-06,162.6699981689450,162.9499969482420,161.1300048828130,162.8300018310550,143.30886840820300,2167000,,0.070449829102,61.9293917973538,141.782552619935,140.021491891845,1.76106072809,2.00824381644157,-0.24718308835157
2017-01-09,162.3300018310550,162.47999572753900,160.72000122070300,160.97000122070300,141.67185974121100,2318300,,1.63700866699200,52.1602621985905,141.765522946285,140.143741362168,1.621781584117,1.93095136997666,-0.30916978585966
2017-01-10,160.5800018310550,162.41000366210900,160.50999450683600,161.66000366210900,142.27915954589800,1477900,0.60729980468700,,41.509378414273,141.84454396161,140.301920486889,1.542623474721,1.85328579092553,-0.31066231620453
2017-01-11,161.47000122070300,162.3800048828130,160.35000610351600,161.5399932861330,142.17356872558600,1378300,,0.10559082031200,38.7598214540728,141.895163156068,140.440561097163,1.454602058905,1.77354904452142,-0.31894698561642
2017-01-12,161.35000610351600,161.9600067138670,160.6699981689450,161.8699951171880,142.46400451660200,1296900,0.29043579101600,,44.0489250251371,141.982677211535,140.590445794899,1.392231416636,1.69728551894434,-0.30505410230834
2017-01-13,161.99000549316400,162.1300048828130,161.35000610351600,161.86000061035200,142.45518493652300,1250100,,0.00881958007900,48.8162089367226,142.055370707687,140.728574620204,1.326796087483,1.62318763265207,-0.29639154516907
2017-01-17,161.85000610351600,164.25,161.6699981689450,163.80999755859400,144.17141723632800,2430500,1.71623229980500,,58.0018539961907,142.380916327478,140.983599999176,1.397316328302,1.57801337178206,-0.18069704348006
2017-01-18,163.64999389648400,164.3800048828130,162.58999633789100,164.27000427246100,144.57626342773400,1834700,0.40484619140600,,59.8753701875607,142.71866203521,141.249723216106,1.468938819104,1.55619846124645,-0.08725964214245
2017-01-19,164.17999267578100,164.8000030517580,163.55999755859400,163.6999969482420,144.07461547851600,1980400,,0.50164794921800,62.4883694724839,142.927270257257,141.458974494803,1.468295762454,1.53861792148796,-0.07032215903396
2017-01-20,164.38999938964800,164.77000427246100,163.22999572753900,164.24000549316400,144.54989624023400,1897100,0.47528076171800,,63.8963988739395,143.176905023869,141.687931661131,1.488973362738,1.52868900973797,-0.03971564699997
2017-01-23,164.0500030517580,164.35000610351600,162.1699981689450,163.00999450683600,143.46734619140600,1421600,,1.08255004882800,62.7189554013817,143.221588280413,141.819740144855,1.401848135558,1.50332083490198,-0.10147269934398
2017-01-24,163.22999572753900,163.82000732421900,162.9600067138670,163.6699981689450,144.0481719970700,1347400,0.580825805664,,66.8663610886802,143.348755006053,141.984809170945,1.363945835108,1.47544583494318,-0.11149999983518
2017-01-25,164.1999969482420,164.75,163.89999389648400,164.13999938964800,144.46185302734400,1299200,0.413681030274,,68.069280021058,143.520000855482,142.168293901049,1.351706954433,1.45069805884114,-0.09899110440814
2017-01-26,164.33999633789100,164.44000244140600,163.39999389648400,164.07000732421900,144.40028381347700,1180000,,0.06156921386700,56.4161328679389,143.655429002866,142.333626487155,1.321802515711,1.42491895021511,-0.10311643450411
2017-01-27,164.55999755859400,164.5800018310550,160.7100067138670,162.05999755859400,142.6312255859380,2341100,,1.769058227539,46.4906596706416,143.497859246416,142.355670864843,1.142188381573,1.36837283648669,-0.22618445491369
2017-01-30,162.02999877929700,163.2899932861330,160.60000610351600,163.25,143.67857360839800,2149800,1.04734802246,,61.0682448627828,143.525661455952,142.453663660662,1.07199779529,1.30909782824735,-0.23710003295735
2017-01-31,162.49000549316400,164.0,162.35000610351600,163.9499969482420,144.29466247558600,1796600,0.61608886718800,,61.1059542066927,143.643969305126,142.590033943249,1.053935361877,1.25806533497328,-0.20412997309628
2017-02-01,163.83999633789100,163.9499969482420,161.80999755859400,161.86000061035200,142.45518493652300,2219700,,1.83947753906300,51.3028304230929,143.461079402264,142.580045127936,0.881034274328,1.18265912284422,-0.30162484851622
2017-02-02,166.83999633789100,168.8800048828130,166.16000366210900,168.14999389648400,147.99105834960900,5816300,5.53587341308600,,67.2146978952879,144.157999240317,142.980860922134,1.177138318183,1.18155496191198,-0.00441664372898
2017-02-03,167.72000122070300,168.83999633789100,167.14999389648400,168.32000732421900,148.14073181152300,3227700,0.14967346191400,,67.5543201733736,144.770727328195,143.363073580607,1.407653747588,1.22677471904718,0.18087902854082
2017-02-06,168.17999267578100,168.17999267578100,166.7100067138670,167.02999877929700,147.00534057617200,2172800,,1.13539123535100,59.0753434698242,145.11451398173,143.632871135834,1.481642845896,1.27774834441694,0.20389450147906
2017-02-07,167.52999877929700,168.0800018310550,166.52999877929700,167.52000427246100,147.43666076660200,2732600,0.43132019043000,,59.1446180323538,145.471767333249,143.914633330706,1.557134002543,1.33362547604215,0.22350852650085
2017-02-08,167.5,168.57000732421900,167.5,168.4199981689450,148.6279754638670,2089900,1.191314697265,,63.9421697735021,145.957337814883,144.263769785014,1.693568029869,1.40561398680752,0.28795404306148
2017-02-09,168.4499969482420,171.4199981689450,168.1699981689450,170.9600067138670,150.86949157714800,2606900,2.241516113281,,67.461605725181,146.713053778308,144.753082510357,1.959971267951,1.51648544303622,0.44348582491478
2017-02-10,171.64999389648400,172.27000427246100,170.27000427246100,172.0,151.78733825683600,2070000,0.91784667968800,,73.2000425486663,147.493712928851,145.274138491578,2.219574437273,1.65710324188358,0.56247119538942
