Date,Open,High,Low,Close,Adj Close,Volume,Rise,Drop,14RSI,EMA12,EMA26,MACD,Singal Line 9,MACD Histogram
2016-11-11,146.7100067138670,147.5,146.00999450683600,146.4199981689450,131.9985809326170,4475400,,,,131.9985809326170,131.9985809326170,0,0,0
2016-11-14,147.32000732421900,152.9199981689450,147.0399932861330,152.27999877929700,137.28138732910200,5740400,5.282806396485,,,132.81132037823,132.389899924949,0.421420453281,0.0842840906562,0.3371363626248
2016-11-15,153.50999450683600,153.9600067138670,151.50999450683600,152.22999572753900,137.23629760742200,4910700,,0.04508972168000,,133.492086105798,132.748892345873,0.743193759925,0.21606602450996,0.52712773541504
2016-11-16,151.99000549316400,153.0,151.22999572753900,151.5,136.57826232910200,3899000,,0.65803527832000,,133.966882447845,133.032549381668,0.934333066177,0.359719432843368,0.574613633333632
2016-11-17,151.82000732421900,151.9199981689450,150.19000244140600,150.77000427246100,135.9202117919920,4683000,,0.65805053711,,134.267394654637,133.246450300951,1.020944353686,0.491964417011894,0.528979936674106
2016-11-18,151.0500030517580,151.66000366210900,149.39999389648400,149.4499969482420,134.73013305664100,5664800,,1.190078735351,,134.338585178022,133.356352727298,0.982232450724,0.590018023754315,0.392214426969685
2016-11-21,149.72000122070300,150.66000366210900,148.55999755859400,150.41000366210900,135.59556579589800,3867800,0.86543273925700,,,134.531966811541,133.522220362009,1.009746449532,0.673963708909852,0.335782740622148
2016-11-22,151.0800018310550,152.92999267578100,150.55999755859400,152.25999450683600,137.26341247558600,4992100,1.66784667968800,,,134.952189221394,133.799345703755,1.152843517639,0.769739670655682,0.383103846983318
2016-11-23,152.00999450683600,153.74000549316400,150.9600067138670,153.5399932861330,138.41732788085900,2697200,1.15391540527300,,,135.485287476696,134.141418457615,1.343869019081,0.884565540340746,0.459303478740254
2016-11-25,153.92999267578100,154.5,152.61000061035200,152.80999755859400,137.75921630859400,1664500,,0.65811157226500,,135.835122681603,134.409403483613,1.42571919799,0.992796271870597,0.432922926119403
2016-11-28,152.74000549316400,152.85000610351600,150.0,152.11000061035200,137.1281280517580,5029600,,0.631088256836,,136.034046584704,134.610790488661,1.423256096043,1.07888823670508,0.34436785933792
2016-11-29,156.94000244140600,158.1199951171880,155.17999267578100,157.58999633789100,142.0684356689450,5827400,4.9403076171870,,,136.962414136126,135.163208650164,1.799205485962,1.22295168655646,0.57625379940554
2016-11-30,157.47000122070300,159.75999450683600,157.07000732421900,158.32000732421900,143.29483032226600,7142400,1.226394653321,,,137.936632010917,135.765550996246,2.171081014671,1.41257755217937,0.75850346249163
2016-12-01,159.1199951171880,161.72000122070300,159.1199951171880,160.94000244140600,145.6662139892580,5250200,2.371383666992,,,139.125798469123,136.498933440173,2.62686502895,1.6554350475335,0.9714299814165
2016-12-02,161.0,162.52000427246100,160.55999755859400,160.72999572753900,145.47610473632800,3480000,,0.19010925293,81.2868343255007,140.102768664078,137.16390909174,2.938859572338,1.9121199524944,1.0267396198436
2016-12-05,160.19000244140600,160.6699981689450,156.22999572753900,157.6300048828130,142.6702880859380,5854200,,2.80581665039,64.135443975266,140.497771652056,137.571789017236,2.92598263482,2.11489248895952,0.81109014586048
2016-12-06,158.1699981689450,158.22999572753900,156.25999450683600,157.32000732421900,142.38975524902300,3216700,,0.280532836915,63.3529302457975,140.788846051589,137.928675404776,2.860170646813,2.26394812053022,0.59622252628278
2016-12-07,157.88999938964800,159.97999572753900,156.35000610351600,159.39999389648400,144.27232360839800,4552300,1.88256835937500,,68.7462172077438,141.324765675713,138.398575271711,2.926190404002,2.39639657722458,0.52979382677742
2016-12-08,159.41000366210900,160.24000549316400,158.0,159.32000732421900,144.1999053955080,3407500,,0.07241821289,70.7656793665061,141.767094863374,138.828303429029,2.938791434345,2.50487554864866,0.43391588569634
2016-12-09,159.52000427246100,160.16000366210900,157.7100067138670,160.1199951171880,144.92401123046900,4007200,0.724105834961,,76.1783809879103,142.252774304466,139.279837340247,2.972936964219,2.59848783176273,0.37444913245627
2016-12-12,158.8300018310550,159.66000366210900,157.75,159.49000549316400,144.3538055419920,3471200,,0.570205688477,72.8378851540623,142.57600987947,139.655686836673,2.920323042797,2.66285487396958,0.25746816882742
2016-12-13,160.39999389648400,161.7100067138670,160.07000732421900,160.5399932861330,145.30413818359400,3868900,0.950332641602,,71.781977270492,142.995721926258,140.074090640149,2.921631286109,2.71461015639746,0.20702112971154
2016-12-14,161.13999938964800,161.8000030517580,158.72000122070300,159.86000061035200,144.68865966796900,3885700,,0.61547851562500,67.4992548942815,143.256173886521,140.415910568136,2.840263318385,2.73974078879497,0.10052252959003
2016-12-15,159.8699951171880,161.2899932861330,159.42999267578100,160.6199951171880,145.3765411376950,4422700,0.687881469726,,71.2198020711017,143.582384232855,140.7833646844,2.799019548455,2.75159654072698,0.04742300772802
2016-12-16,161.3800048828130,164.0,161.19000244140600,163.94000244140600,148.38143920898400,7605300,3.004898071289,,77.6869184315645,144.320700383029,141.346185019554,2.974515363475,2.79618030527658,0.17833505819842
2016-12-19,163.08999633789100,163.94000244140600,161.22000122070300,161.5399932861330,146.20921325683600,4732600,,2.17222595214800,61.7941625914222,144.611240825153,141.706409333427,2.904831491726,2.81791054256646,0.08692094915954
2016-12-20,161.7100067138670,163.11000061035200,161.41000366210900,161.58999633789100,146.25448608398400,3131200,0.04527282714800,,59.0380937824994,144.86404778805,142.043303907542,2.820743880508,2.81847721015477,0.00226667035323
2016-12-21,161.4199981689450,162.2899932861330,159.6199951171880,161.3300018310550,146.0191650390630,2767700,,0.235321044921,51.2395409877543,145.04175813436,142.337812139507,2.703945994853,2.79557096709442,-0.09162497224142
2016-12-22,161.38999938964800,161.8800048828130,160.27000427246100,161.5800018310550,146.24546813964800,2741700,0.226303100585,,52.6951024086526,145.22694428902,142.627268139517,2.599676149503,2.75639200357614,-0.15671585407314
2016-12-23,161.55999755859400,163.0399932861330,160.5500030517580,163.02999877929700,147.55784606933600,2044400,1.31237792968800,,69.1220173244429,145.585544562915,142.992496134318,2.593048428597,2.72372328858031,-0.13067485998331
2016-12-27,163.25999450683600,163.9600067138670,162.4499969482420,162.63999938964800,147.204833984375,1344000,,0.353012084961,68.7322137730895,145.83466601237,143.304521160248,2.530144852122,2.68500760128865,-0.15486274916665
2016-12-28,162.16000366210900,163.25,161.32000732421900,161.44000244140600,146.11874389648400,1669100,,1.086090087891,57.6577306330757,145.878370302234,143.512982103673,2.365388198561,2.62108372074312,-0.25569552218212
2016-12-29,161.9199981689450,162.36000061035200,160.38999938964800,161.0399932861330,145.7566680908200,2476300,,0.362075805664,56.3049389429957,145.859646885093,143.679181065684,2.180465819409,2.5329601404763,-0.3524943210673
2016-12-30,161.3699951171880,161.47999572753900,159.85000610351600,160.0399932861330,144.8516082763670,2855600,,0.9050598144530,49.711001670037,145.704564022212,143.766027525735,1.938536496477,2.41407541167644,-0.47553891519944
